Row.names	SAMN14088077	SAMN14088076	SAMN14088075	median_TPM	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
TRIM44	15.2025	14.4537	14.984	14.984	ENSG00000166326	protein_coding	chr11	35662805	35818007	chr11:35662805	TRIM44	protein_coding	chr11	35662775	35818007	chr11:35662775	ENSG00000166326
TRIM45	4.311902	4.76891	4.525453	4.525453	ENSG00000134253	protein_coding	chr1	117111060	117122587	chr1:117111060	TRIM45	protein_coding	chr1	117111060	117122587	chr1:117111060	ENSG00000134253
TRIM47	2.53704	2.32502	2.38582	2.38582	ENSG00000132481	protein_coding	chr17	75874161	75878575	chr17:75874161	TRIM47	protein_coding	chr17	75874164	75878581	chr17:75874164	ENSG00000132481
TRIM5	3.3566119	3.4632028	3.489405	3.4632028	ENSG00000132256	protein_coding	chr11	5663557	5938619	chr11:5663557	TRIM5	protein_coding	chr11	5663195	5938619	chr11:5663195	ENSG00000132256
TRIM52	18.3688	18.6616	19.3648	18.6616	ENSG00000183718	protein_coding	chr5	181254417	181261139	chr5:181254417	TRIM52	protein_coding	chr5	181254077	181261150	chr5:181254077	ENSG00000183718
TRIM52-AS1	16.52021	15.9622	18.88871	16.52021	ENSG00000248275	processed_transcript	chr5	181261212	181272307	chr5:181261212	TRIM52-AS1	lncRNA	chr5	181261169	181272307	chr5:181261169	ENSG00000248275
TRIM56	2.66115	2.61775	2.77703	2.66115	ENSG00000169871	protein_coding	chr7	101085439	101097967	chr7:101085439	TRIM56	protein_coding	chr7	101085481	101097967	chr7:101085481	ENSG00000169871
TRIM59	28.32884	27.43129	26.11854	27.43129	ENSG00000213186	protein_coding	chr3	160432445	160485773	chr3:160432445	TRIM59	protein_coding	chr3	160432445	160485773	chr3:160432445	ENSG00000213186
TRIM6	3.4269493	3.2364970853208	3.7920398803	3.4269493	ENSG00000121236	protein_coding	chr11	5596109	5612958	chr11:5596109	TRIM6	protein_coding	chr11	5596109	5612958	chr11:5596109	ENSG00000121236
TRIM62	5.185212	5.29183	5.71893	5.29183	ENSG00000116525	protein_coding	chr1	33145402	33182059	chr1:33145402	TRIM62	protein_coding	chr1	33145399	33182059	chr1:33145399	ENSG00000116525
TRIM65	27.1489	25.9836	25.6488	25.9836	ENSG00000141569	protein_coding	chr17	75880335	75897003	chr17:75880335	TRIM65	protein_coding	chr17	75880335	75896951	chr17:75880335	ENSG00000141569
TRIM66	1.656853	1.757103	1.579549	1.656853	ENSG00000166436	protein_coding	chr11	8612037	8671866	chr11:8612037	TRIM66	protein_coding	chr11	8612037	8682694	chr11:8612037	ENSG00000166436
TRIM68	5.14126	5.11365	5.11743	5.11743	ENSG00000167333	protein_coding	chr11	4598672	4608259	chr11:4598672	TRIM68	protein_coding	chr11	4598672	4608231	chr11:4598672	ENSG00000167333
TRIM7	3.774301	3.300678	3.4838773	3.4838773	ENSG00000146054	protein_coding	chr5	181193924	181205293	chr5:181193924	TRIM7	protein_coding	chr5	181193924	181205293	chr5:181193924	ENSG00000146054
TRIM71	4.57191	4.25995	4.40318	4.40318	ENSG00000206557	protein_coding	chr3	32818018	32897826	chr3:32818018	TRIM71	protein_coding	chr3	32817997	32897824	chr3:32817997	ENSG00000206557
TRIM73	3.161469	2.64187	3.177373	3.161469	ENSG00000178809	protein_coding	chr7	75395063	75410996	chr7:75395063	TRIM73	protein_coding	chr7	75395063	75410996	chr7:75395063	ENSG00000178809
TRIM8	17.4792	17.4361	16.7221	17.4361	ENSG00000171206	protein_coding	chr10	102644496	102658407	chr10:102644496	TRIM8	protein_coding	chr10	102644479	102658318	chr10:102644479	ENSG00000171206
TRIM9	8.513334	8.187226	8.667446	8.513334	ENSG00000100505	protein_coding	chr14	50975262	51096061	chr14:50975262	TRIM9	protein_coding	chr14	50975262	51096061	chr14:50975262	ENSG00000100505
TRIO	13.163386	12.381618	13.360063	13.163386	ENSG00000038382	protein_coding	chr5	14143702	14532128	chr5:14143702	TRIO	protein_coding	chr5	14143342	14532128	chr5:14143342	ENSG00000038382
TRIOBP	11.821147	12.436257	12.418891	12.418891	ENSG00000100106	protein_coding	chr22	37697004	37776556	chr22:37697004	TRIOBP	protein_coding	chr22	37697048	37776556	chr22:37697048	ENSG00000100106
TRIP10	22.426782	21.54	21.381727	21.54	ENSG00000125733	protein_coding	chr19	6737925	6751526	chr19:6737925	TRIP10	protein_coding	chr19	6737925	6751530	chr19:6737925	ENSG00000125733
TRIP11	11.6686	12.5201	11.5244	11.6686	ENSG00000100815	protein_coding	chr14	91965991	92040896	chr14:91965991	TRIP11	protein_coding	chr14	91965991	92040896	chr14:91965991	ENSG00000100815
TRIP12	87.2521	84.9386	95.4378	87.2521	ENSG00000153827	protein_coding	chr2	229763838	229923239	chr2:229763838	TRIP12	protein_coding	chr2	229763837	229923239	chr2:229763837	ENSG00000153827
TRIP13	73.4619	74.0667	76.1551	74.0667	ENSG00000071539	protein_coding	chr5	892643	919357	chr5:892643	TRIP13	protein_coding	chr5	892884	919357	chr5:892884	ENSG00000071539
TRIP4	15.7229	14.9589	15.4552	15.4552	ENSG00000103671	protein_coding	chr15	64387748	64455303	chr15:64387748	TRIP4	protein_coding	chr15	64387748	64455303	chr15:64387748	ENSG00000103671
TRIP6	33.169892	34.202566	32.014504	33.169892	ENSG00000087077	protein_coding	chr7	100867138	100873454	chr7:100867138	TRIP6	protein_coding	chr7	100867387	100873454	chr7:100867387	ENSG00000087077
TRIQK	15.1529753	17.449953	15.9504175	15.9504175	ENSG00000205133	protein_coding	chr8	92883530	93017673	chr8:92883530	TRIQK	protein_coding	chr8	92883532	93017673	chr8:92883532	ENSG00000205133
TRIT1	26.47277	25.12114	27.925533	26.47277	ENSG00000043514	protein_coding	chr1	39841022	39883511	chr1:39841022	TRIT1	protein_coding	chr1	39838110	39883511	chr1:39838110	ENSG00000043514
TRMO	12.811349	12.421791	13.330932	12.811349	ENSG00000136932	protein_coding	chr9	97904489	97922570	chr9:97904489	TRMO	protein_coding	chr9	97904489	97922500	chr9:97904489	ENSG00000136932
TRMT1	34.983663	34.3532514	35.284255	34.983663	ENSG00000104907	protein_coding	chr19	13104902	13117567	chr19:13104902	TRMT1	protein_coding	chr19	13104902	13117567	chr19:13104902	ENSG00000104907
TRMT10A	24.375135	22.8889	21.628573	22.8889	ENSG00000145331	protein_coding	chr4	99546709	99564032	chr4:99546709	TRMT10A	protein_coding	chr4	99546709	99564039	chr4:99546709	ENSG00000145331
TRMT10B	9.0097040116568	8.60434095	8.223778	8.60434095	ENSG00000165275	protein_coding	chr9	37753803	37778972	chr9:37753803	TRMT10B	protein_coding	chr9	37753803	37778972	chr9:37753803	ENSG00000165275
TRMT10C	123.863	122.823	114.676	122.823	ENSG00000174173	protein_coding	chr3	101561862	101566446	chr3:101561862	TRMT10C	protein_coding	chr3	101561868	101566446	chr3:101561868	ENSG00000174173
TRMT11	38.72107	39.1242	37.2471	38.72107	ENSG00000066651	protein_coding	chr6	125986430	126039276	chr6:125986430	TRMT11	protein_coding	chr6	125986479	126203817	chr6:125986479	ENSG00000066651
TRMT112	323.6774	332.9418	330.5429	330.5429	ENSG00000173113	protein_coding	chr11	64316460	64318084	chr11:64316460	TRMT112	protein_coding	chr11	64316460	64317559	chr11:64316460	ENSG00000173113
TRMT12	13.3303	13.3095	13.606	13.3303	ENSG00000183665	protein_coding	chr8	124450820	124462150	chr8:124450820	TRMT12	protein_coding	chr8	124450820	124462150	chr8:124450820	ENSG00000183665
TRMT13	40.31377	41.71138	39.49294	40.31377	ENSG00000122435	protein_coding	chr1	100133150	100150497	chr1:100133150	TRMT13	protein_coding	chr1	100133150	100150496	chr1:100133150	ENSG00000122435
TRMT1L	31.848	33.2979	30.5796	31.848	ENSG00000121486	protein_coding	chr1	185118098	185157072	chr1:185118098	TRMT1L	protein_coding	chr1	185118101	185157072	chr1:185118101	ENSG00000121486
TRMT2A	28.28714	28.61212	28.68494	28.61212	ENSG00000099899	protein_coding	chr22	20111866	20117392	chr22:20111866	TRMT2A	protein_coding	chr22	20111875	20117392	chr22:20111875	ENSG00000099899
TRMT2B	18.597459	18.7533107	18.60436	18.60436	ENSG00000188917	protein_coding	chrX	101009346	101052116	chrX:101009346	TRMT2B	protein_coding	chrX	101009346	101052116	chrX:101009346	ENSG00000188917
TRMT44	10.3661	10.56427	10.44603	10.44603	ENSG00000155275	protein_coding	chr4	8436140	8493531	chr4:8436140	TRMT44	protein_coding	chr4	8436140	8493531	chr4:8436140	ENSG00000155275
TRMT5	17.8572	18.7014	18.3097	18.3097	ENSG00000126814	protein_coding	chr14	60971451	60981358	chr14:60971451	TRMT5	protein_coding	chr14	60971441	60981170	chr14:60971441	ENSG00000126814
TRMT6	50.2662	51.061168	50.829388	50.829388	ENSG00000089195	protein_coding	chr20	5937235	5950558	chr20:5937235	TRMT6	protein_coding	chr20	5937228	5950558	chr20:5937228	ENSG00000089195
TRMT61A	9.19386	8.80116	9.64284	9.19386	ENSG00000166166	protein_coding	chr14	103529184	103537073	chr14:103529184	TRMT61A	protein_coding	chr14	103529196	103537073	chr14:103529196	ENSG00000166166
TRMT61B	23.8156	26.2861	24.247	24.247	ENSG00000171103	protein_coding	chr2	28849821	28870301	chr2:28849821	TRMT61B	protein_coding	chr2	28849821	28870309	chr2:28849821	ENSG00000171103
TRMU	33.8566	33.8173	33.3644	33.8173	ENSG00000100416	protein_coding	chr22	46330875	46357340	chr22:46330875	TRMU	protein_coding	chr22	46330875	46357340	chr22:46330875	ENSG00000100416
TRNAU1AP	28.9418	28.263	30.7376	28.9418	ENSG00000180098	protein_coding	chr1	28553085	28578545	chr1:28553085	TRNAU1AP	protein_coding	chr1	28553085	28578545	chr1:28553085	ENSG00000180098
TRNP1	5.59346	5.38483	4.47267	5.38483	ENSG00000253368	protein_coding	chr1	26993707	27000898	chr1:26993707	TRNP1	protein_coding	chr1	26993692	27000886	chr1:26993692	ENSG00000253368
TRNT1	28.158989	27.944419	27.65356969499	27.944419	ENSG00000072756	protein_coding	chr3	3126916	3150879	chr3:3126916	TRNT1	protein_coding	chr3	3126933	3153435	chr3:3126933	ENSG00000072756
TRO	16.419323	15.78782	15.820712	15.820712	ENSG00000067445	protein_coding	chrX	54920462	54931431	chrX:54920462	TRO	protein_coding	chrX	54920462	54931431	chrX:54920462	ENSG00000067445
TROAP	73.296812	69.215614	76.249328	73.296812	ENSG00000135451	protein_coding	chr12	49323236	49331731	chr12:49323236	TROAP	protein_coding	chr12	49323236	49331731	chr12:49323236	ENSG00000135451
TROVE2	56.3315770014322	57.745410000835	56.626184	56.626184	ENSG00000116747	protein_coding	chr1	193059422	193091777	chr1:193059422	RO60	protein_coding	chr1	193059454	193091777	chr1:193059454	ENSG00000116747
TRPC1	10.1653	10.830424	10.29563	10.29563	ENSG00000144935	protein_coding	chr3	142724074	142807888	chr3:142724074	TRPC1	protein_coding	chr3	142724034	142807888	chr3:142724034	ENSG00000144935
TRPC3	1.246919	1.13527	1.21722	1.21722	ENSG00000138741	protein_coding	chr4	121879027	121951754	chr4:121879027	TRPC3	protein_coding	chr4	121874481	121952060	chr4:121874481	ENSG00000138741
TRPC4AP	47.0446	46.5311	47.7628	47.0446	ENSG00000100991	protein_coding	chr20	35002404	35092871	chr20:35002404	TRPC4AP	protein_coding	chr20	35002404	35092807	chr20:35002404	ENSG00000100991
TRPM4	2.852546	3.07697	3.250146	3.07697	ENSG00000130529	protein_coding	chr19	49157741	49211836	chr19:49157741	TRPM4	protein_coding	chr19	49157741	49211836	chr19:49157741	ENSG00000130529
TRPM7	21.51324	21.33366	21.10283	21.33366	ENSG00000092439	protein_coding	chr15	50552473	50686815	chr15:50552473	TRPM7	protein_coding	chr15	50552473	50686797	chr15:50552473	ENSG00000092439
TRPS1	5.804028	6.00054	5.96697801152	5.96697801152	ENSG00000104447	protein_coding	chr8	115408496	115809673	chr8:115408496	TRPS1	protein_coding	chr8	115408496	115809673	chr8:115408496	ENSG00000104447
TRPT1	18.34943	22.4173730624881	29.07181	22.4173730624881	ENSG00000149743	protein_coding	chr11	64223799	64226254	chr11:64223799	TRPT1	protein_coding	chr11	64223799	64226254	chr11:64223799	ENSG00000149743
TRPV1	3.90806019675	3.655608326	4.02993022501	3.90806019675	ENSG00000196689	protein_coding	chr17	3565444	3609411	chr17:3565444	TRPV1	protein_coding	chr17	3565444	3609411	chr17:3565444	ENSG00000196689
TRRAP	29.286813	28.041348	28.497047	28.497047	ENSG00000196367	protein_coding	chr7	98877933	99013243	chr7:98877933	TRRAP	protein_coding	chr7	98877933	99050831	chr7:98877933	ENSG00000196367
TRUB1	54.4304	55.5499	53.3807	54.4304	ENSG00000165832	protein_coding	chr10	114938193	114977676	chr10:114938193	TRUB1	protein_coding	chr10	114938195	114977676	chr10:114938195	ENSG00000165832
TRUB2	16.9648	17.3006	17.8496	17.3006	ENSG00000167112	protein_coding	chr9	128305161	128322742	chr9:128305161	TRUB2	protein_coding	chr9	128305159	128322447	chr9:128305159	ENSG00000167112
TSACC	8.71889	8.690497	7.606888	8.690497	ENSG00000163467	protein_coding	chr1	156337314	156346995	chr1:156337314	TSACC	protein_coding	chr1	156337314	156346995	chr1:156337314	ENSG00000163467
TSC1	13.587189	13.312027045	12.676684	13.312027045	ENSG00000165699	protein_coding	chr9	132891348	132944633	chr9:132891348	TSC1	protein_coding	chr9	132891348	132946874	chr9:132891348	ENSG00000165699
TSC2	26.320659	26.0420477	26.928563	26.320659	ENSG00000103197	protein_coding	chr16	2047465	2088720	chr16:2047465	TSC2	protein_coding	chr16	2047967	2089491	chr16:2047967	ENSG00000103197
TSC22D1	22.0638	23.1703	22.0768	22.0768	ENSG00000102804	protein_coding	chr13	44432143	44577147	chr13:44432143	TSC22D1	protein_coding	chr13	44432143	44577147	chr13:44432143	ENSG00000102804
TSC22D2	7.04138	7.16415	7.07929	7.07929	ENSG00000196428	protein_coding	chr3	150408335	150466431	chr3:150408335	TSC22D2	protein_coding	chr3	150408298	150466422	chr3:150408298	ENSG00000196428
TSC22D3	175.450699399	173.065260004603	175.80362	175.450699399	ENSG00000157514	protein_coding	chrX	107713221	107777342	chrX:107713221	TSC22D3	protein_coding	chrX	107713221	107777342	chrX:107713221	ENSG00000157514
TSC22D4	11.51228	12.1489	11.71605	11.71605	ENSG00000166925	protein_coding	chr7	100463359	100479279	chr7:100463359	TSC22D4	protein_coding	chr7	100463359	100479232	chr7:100463359	ENSG00000166925
TSEN15	61.05244	65.327495	60.11903	61.05244	ENSG00000198860	protein_coding	chr1	184051677	184074212	chr1:184051677	TSEN15	protein_coding	chr1	184051651	184123978	chr1:184051651	ENSG00000198860
TSEN2	22.48067	23.6784	22.4009300421176	22.48067	ENSG00000154743	protein_coding	chr3	12484432	12539623	chr3:12484432	TSEN2	protein_coding	chr3	12484421	12541549	chr3:12484421	ENSG00000154743
TSEN34	47.907556	50.425306	52.444756	50.425306	ENSG00000170892	protein_coding	chr19	54189938	54194536	chr19:54189938	TSEN34	protein_coding	chr19	54189938	54194536	chr19:54189938	ENSG00000170892
TSEN54	20.9917	21.9602	22.1985	21.9602	ENSG00000182173	protein_coding	chr17	75516060	75524739	chr17:75516060	TSEN54	protein_coding	chr17	75515944	75524735	chr17:75515944	ENSG00000182173
TSFM	83.909211	84.81674	80.079337	83.909211	ENSG00000123297	protein_coding	chr12	57782589	57808071	chr12:57782589	TSFM	protein_coding	chr12	57782761	57808071	chr12:57782761	ENSG00000123297
TSG101	50.99796	49.99796	50.95377	50.95377	ENSG00000074319	protein_coding	chr11	18468336	18527232	chr11:18468336	TSG101	protein_coding	chr11	18468336	18526951	chr11:18468336	ENSG00000074319
TSGA10	1.920116	1.8607	2.187883	1.920116	ENSG00000135951	protein_coding	chr2	98997261	99154964	chr2:98997261	TSGA10	protein_coding	chr2	98997261	99154964	chr2:98997261	ENSG00000135951
TSHZ1	15.151718	15.658603	15.2780816	15.2780816	ENSG00000179981	protein_coding	chr18	75210755	75289950	chr18:75210755	TSHZ1	protein_coding	chr18	75210755	75289950	chr18:75210755	ENSG00000179981
TSHZ3	5.153289	4.086432	4.50091	4.50091	ENSG00000121297	protein_coding	chr19	31274945	31349547	chr19:31274945	TSHZ3	protein_coding	chr19	31149979	31349436	chr19:31149979	ENSG00000121297
TSKU	4.970155	5.449945	5.308702	5.308702	ENSG00000182704	protein_coding	chr11	76782251	76798154	chr11:76782251	TSKU	protein_coding	chr11	76782251	76798153	chr11:76782251	ENSG00000182704
TSLP	3.565187	2.96336	3.070273	3.070273	ENSG00000145777	protein_coding	chr5	111070062	111078024	chr5:111070062	TSLP	protein_coding	chr5	111070062	111078026	chr5:111070062	ENSG00000145777
TSN	105.36326	100.3459	100.219776	100.3459	ENSG00000211460	protein_coding	chr2	121737103	121767853	chr2:121737103	TSN	protein_coding	chr2	121737103	121767853	chr2:121737103	ENSG00000211460
TSNARE1	1.868409	2.440567	2.50689257	2.440567	ENSG00000171045	protein_coding	chr8	142212080	142403240	chr8:142212080	TSNARE1	protein_coding	chr8	142212080	142403182	chr8:142212080	ENSG00000171045
TSNAX	124.283	128.565	115.684	124.283	ENSG00000116918	protein_coding	chr1	231528653	231566524	chr1:231528653	TSNAX	protein_coding	chr1	231528541	231566524	chr1:231528541	ENSG00000116918
TSPAN10	2.17638	2.12796	2.50175	2.17638	ENSG00000182612	protein_coding	chr17	81637171	81648749	chr17:81637171	TSPAN10	protein_coding	chr17	81637171	81648754	chr17:81637171	ENSG00000182612
TSPAN12	15.22504	15.33754	16.14018	15.33754	ENSG00000106025	protein_coding	chr7	120787320	120858402	chr7:120787320	TSPAN12	protein_coding	chr7	120787320	120858402	chr7:120787320	ENSG00000106025
TSPAN13	49.6305	47.9242	46.5202	47.9242	ENSG00000106537	protein_coding	chr7	16753535	16784536	chr7:16753535	TSPAN13	protein_coding	chr7	16753755	16784536	chr7:16753755	ENSG00000106537
TSPAN14	12.604935	12.90621	13.420434	12.90621	ENSG00000108219	protein_coding	chr10	80454166	80533123	chr10:80454166	TSPAN14	protein_coding	chr10	80454265	80533124	chr10:80454265	ENSG00000108219
TSPAN15	14.152	12.6232	12.8107	12.8107	ENSG00000099282	protein_coding	chr10	69451473	69507669	chr10:69451473	TSPAN15	protein_coding	chr10	69451465	69507666	chr10:69451465	ENSG00000099282
TSPAN17	19.869111	20.55014	18.664345	19.869111	ENSG00000048140	protein_coding	chr5	176647387	176659054	chr5:176647387	TSPAN17	protein_coding	chr5	176647387	176659054	chr5:176647387	ENSG00000048140
TSPAN18	3.74714	3.74273	3.871516	3.74714	ENSG00000157570	protein_coding	chr11	44726465	44932421	chr11:44726465	TSPAN18	protein_coding	chr11	44726465	44932423	chr11:44726465	ENSG00000157570
TSPAN2	2.141515	3.17053	2.231553	2.231553	ENSG00000134198	protein_coding	chr1	115048011	115089500	chr1:115048011	TSPAN2	protein_coding	chr1	115048011	115089503	chr1:115048011	ENSG00000134198
TSPAN3	342.95702	322.55615	337.10983	337.10983	ENSG00000140391	protein_coding	chr15	77041404	77083984	chr15:77041404	TSPAN3	protein_coding	chr15	77041404	77083984	chr15:77041404	ENSG00000140391
TSPAN31	26.02491	24.313	26.94834	26.02491	ENSG00000135452	protein_coding	chr12	57738013	57750211	chr12:57738013	TSPAN31	protein_coding	chr12	57738013	57750219	chr12:57738013	ENSG00000135452
TSPAN33	11.5013	11.0756	12.3906	11.5013	ENSG00000158457	protein_coding	chr7	129144892	129169697	chr7:129144892	TSPAN33	protein_coding	chr7	129144707	129169699	chr7:129144707	ENSG00000158457
TSPAN4	15.529624485797	18.304001192123	17.1410800053348	17.1410800053348	ENSG00000214063	protein_coding	chr11	842808	867116	chr11:842808	TSPAN4	protein_coding	chr11	842812	867116	chr11:842812	ENSG00000214063
TSPAN5	10.9043	10.02441	10.727369	10.727369	ENSG00000168785	protein_coding	chr4	98470367	98658629	chr4:98470367	TSPAN5	protein_coding	chr4	98470367	98658611	chr4:98470367	ENSG00000168785
TSPAN6	86.00313	90.239355	88.60958	88.60958	ENSG00000000003	protein_coding	chrX	100627109	100639991	chrX:100627109	TSPAN6	protein_coding	chrX	100627108	100639991	chrX:100627108	ENSG00000000003
TSPAN7	17.02023	16.3964	16.88460700967	16.88460700967	ENSG00000156298	protein_coding	chrX	38561370	38688920	chrX:38561370	TSPAN7	protein_coding	chrX	38561542	38688920	chrX:38561542	ENSG00000156298
TSPAN9	5.588154	4.611435	5.0987491	5.0987491	ENSG00000011105	protein_coding	chr12	3077355	3286564	chr12:3077355	TSPAN9	protein_coding	chr12	3077355	3286564	chr12:3077355	ENSG00000011105
TSPEAR-AS2	2.77418	3.38458	3.127647	3.127647	ENSG00000182912	antisense	chr21	44517216	44525952	chr21:44517216	TSPEAR-AS2	lncRNA	chr21	44517216	44525952	chr21:44517216	ENSG00000182912
TSPO	36.896785	43.3426	37.20461	37.20461	ENSG00000100300	protein_coding	chr22	43151514	43163242	chr22:43151514	TSPO	protein_coding	chr22	43151547	43163242	chr22:43151547	ENSG00000100300
TSPYL1	153.353	152.526	153.877	153.353	ENSG00000189241	protein_coding	chr6	116276578	116279903	chr6:116276578	TSPYL1	protein_coding	chr6	116267760	116279930	chr6:116267760	ENSG00000189241
TSPYL2	19.2344	20.4363	21.9354	20.4363	ENSG00000184205	protein_coding	chrX	53082367	53088540	chrX:53082367	TSPYL2	protein_coding	chrX	53082367	53088540	chrX:53082367	ENSG00000184205
