SRR7629063	SRR7629064	SRR7629065	SRR7629066
RP11-392M9.2	0	0	0	0
RP11-392O1.4	0	0	0	0.192236
RP11-392O17.1	0.180585	0	0.140097	0.13849
RP11-392O17.2	0.701097	0.420101	0.341282	0.444326
RP11-392O18.2	0	0	0	0
RP11-392P7.1	0.413237	0.226066	0.344484	0.418988
RP11-392P7.6	9.366544	9.382166	11.432568	8.648282
RP11-392P7.7	0	0	0	0
RP11-393B14.2	0	0	0	0
RP11-393I2.2	0.112846	0	0	0
RP11-393I2.4	0.382057	0.102594	0.119193	0.108871
RP11-393I23.3	0	0	0	0
RP11-393I23.4	0	0	0	0
RP11-393J16.4	0	0	0	0
RP11-393K12.2	0	0	0	0
RP11-393K12.4	0	0	0	0
RP11-393K19.1	0	0	0	0
RP11-393M18.5	0	0	0	0
RP11-393N21.1	0	0	0	0
RP11-393N21.2	0.16262	0.23264	0.125301	0.559566
RP11-393N4.1	0	0	0	0
RP11-393N4.2	0.957942	0.983824	0.933163	0.366417
RP11-394A14.2	0.096666	0.095376	0.0269267	0.1735188
RP11-394A14.4	0.793268	0	0	0.353339
RP11-394B2.1	1.16346	1.24559	0.854612	1.13018
RP11-394B2.3	0.0289548	0	0.143304	0.187246
RP11-394B2.5	0.0811763	0.0787094	0.0224892	0.0720181
RP11-394B2.6	0.425367	0	0	0.186524
RP11-394B2.7	0	0	0	0.287096
RP11-394B5.2	0	0	0	0
RP11-394G3.2	0	0	0	0
RP11-394I13.1	0	0	0	0
RP11-394I13.2	0.997439	1.1133	0.653695	0.627932
RP11-394I13.3	0	0	0	0
RP11-394J1.2	0.462145	0.547021	0	0.4402
RP11-394O2.3	0.212587	0.632142	0	0.181282
RP11-394O4.3	0	0.285869	0	0.176229
RP11-394O4.5	0.143535	0.154871	0.307704	0.209779
RP11-394O4.6	0	0	0	0
RP11-395A13.2	6.78443	9.19604	5.33207	7.15899
RP11-395B20.2	0	0	0	0
RP11-395B7.2	0.380857	0.575907	0.0843958	0.0599621
RP11-395B7.4	0	0.527206	0	0
RP11-395C17.1	0	0.0230761	0	0
RP11-395C3.1	3.03427	3.85375	1.28004	0
RP11-395D3.1	0	0	0	0
RP11-395E19.2	0	0	0	0
RP11-395E19.4	0	0	0	0
RP11-395E19.5	0	0	0	0
RP11-395E19.6	0.507228	0.275493	0.491786	0.645382
RP11-395F4.1	0.383334	0	0	0
RP11-395G17.1	0	0	0	0
RP11-395G23.3	0.266119	0.144375	0.2263	0.11929
RP11-395I14.2	0.958476	1.74065	1.40645	1.07489
RP11-395I6.1	0	0	0	0
RP11-395I6.2	0	0.167676	0	0
RP11-395I6.3	0.943226	0.417434	0.772561	1.52523
RP11-395L14.13	0	0	0	0.517773
RP11-395L14.17	0.284128	0.206098	0	0
RP11-395L14.18	1.37221	1.72981	1.58315	1.1783
RP11-395L14.3	0	0	0	0
RP11-395M19.1	0	0.0950517	0	0
RP11-395N21.2	0.0661957	0.0481669	0.0544358	0
RP11-395N3.1	25.8968	23.4783	19.7991	19.2809
RP11-395N3.2	55.1728	58.0196	45.801	42.5624
RP11-395N6.4	0	0	0	0
RP11-395P13.4	0	0	0	0
RP11-395P13.7	0	0	0	0
RP11-395P16.1	0	0	0	0.631865
RP11-396B14.2	0.342244	0.29518	0	0.151575
RP11-396C23.2	5.32372	4.99766	6.53328	2.98564
RP11-396C23.3	0	0	0	0
RP11-396C23.4	1.15412	0.632867	0	0.520477
RP11-396F22.1	0	0	0	0
RP11-396J6.1	0	0	0	0
RP11-396M11.1	0	0	0	0
RP11-396N11.1	0.893304	1.786	0.861053	1.9209
RP11-396O20.1	0	0	0	0
RP11-396O20.2	0	0	0	0
RP11-397A15.4	0	0	0	0
RP11-397A16.1	15.7789	18.023002	13.42702	16.299332
RP11-397A16.3	0	0	0	0
RP11-397C12.1	0	0	0	0
RP11-397C18.2	0	0	0	0
RP11-397D12.4	0	0	0	0
RP11-397D21.1	0	0	0	0
RP11-397E7.1	0.475659	0.174272	0.399509	0.107797
RP11-397E7.2	0	1.12819	0.639406	0
RP11-397E7.4	0	0.0632957	0.363616	0.23309
RP11-397G17.1	0	0	0	0
RP11-397G5.2	0.748185	0	0	0.452225
RP11-397H6.1	0	0	0	0
RP11-397J20.1	0	0	0	0
RP11-397K18.1	0	0	0	0
RP11-397O4.1	0	0	0	0
RP11-397O8.7	0	0	0	0
RP11-397P13.6	0.191364	0	0	0
RP11-397P13.7	0.598505	0.434997	0	0.537097
RP11-398A8.1	0	0	0	0
RP11-398A8.2	0	0	0	0
RP11-398A8.4	0	0	0	0.271088
RP11-398A8.5	0	0	0	0
RP11-398B16.2	2.89527	4.55932	1.63177	2.16517
RP11-398C13.6	1.80541	2.01205	2.03215	2.58743
RP11-398E10.1	0	0.049435	0.0274164	0.0309434
RP11-398G24.2	0.805942	0.961507	0.538903	1.0163
RP11-398H6.1	9.24857	6.79293	7.84294	7.03282
RP11-398J10.2	0	0	0	0
RP11-398J16.1	0	0	0.494867	0
RP11-398J5.1	0	0	0	0
RP11-398K22.12	4.249808	4.448598	3.437493	4.389536
RP11-398M15.1	0	0	0	0
RP11-399B17.1	0.082482	0.0606751	0.0679231	0.111199
RP11-399C16.3	0.969703	0.897763	0.395194	0
RP11-399D15.1	0.149935	0	0.124077	0
RP11-399E6.1	0.164688	0	0	0.455771
RP11-399E6.2	0.677411	0	0	0
RP11-399E6.4	0.518586	0.343406	0	0
RP11-399F2.2	0	0	0	0
RP11-399F4.1	0	0	0	0
RP11-399H11.2	0	0	0	0
RP11-399H11.3	0	0	0	0
RP11-399J13.2	2.62024	2.58847	1.76139	2.1652
RP11-399K21.10	0	0	0	0
RP11-399K21.11	0	0.186888	0.30495	0
RP11-399K21.12	0	0	0	0
RP11-399K21.13	0	1.08609	0	0
RP11-399K21.14	0.279121	0.373237	0.385111	0.289754
RP11-399K21.5	0	0	0	0
RP11-399L7.3	0	0	0	0
RP11-399N22.3	0.813559	0	0	0
RP11-399O19.9	0.0814968	0	0.0671957	0.220576
RP11-39C10.1	0.0869302	0	0	0
RP11-39E3.3	0	0	0	0
RP11-39E3.4	0	0	0	0
RP11-39E3.5	0.254212	0	0	0
RP11-39H3.1	0	0	0	0
RP11-39H3.2	0.258323	0.250328	0.146021	0.0954514
RP11-39K24.4	0.195519	0.0957921	0.106468	0
RP11-39M21.1	0	0	0	0
RP11-39M21.2	0	0	0	0
RP11-3B12.2	0.0691999	0	0	0
RP11-3B12.3	0.285814	0.206592	0.316081	0.129858
RP11-3B12.4	0	0.16954	0	0
RP11-3B12.5	0.420656	0.310677	0.353456	0.191714
RP11-3B7.1	0.310314	0.226464	0.194083	0.0701002
RP11-3B7.7	0	0	0	0
RP11-3D23.1	0.109349	0	0	0.0982285
RP11-3D4.2	1.01659	0.592525	0.519243	0.371643
RP11-3D4.3	0.754719	0.511986	0.626603	0.487292
RP11-3D4.4	0	0	0	0
RP11-3G20.1	0	0	0	0
RP11-3G20.2	0.652256	0	0.46622	0
RP11-3G21.1	0	0	0	0
RP11-3J1.1	0.386098	0.65999	0.764554	0.687684
RP11-3J10.7	0.713809	0	0	0
RP11-3J11.1	0	0	0	0
RP11-3K16.1	0	0	0	0
RP11-3K16.2	0	0	0	0
RP11-3K24.1	0.959095	2.43977	0.405409	1.29103
RP11-3K24.2	0	0	0	0.378609
RP11-3K24.3	0	0.296176	0.165049	0
RP11-3L10.2	0	0	0	0
RP11-3L10.3	0.308004	0	0	0
RP11-3L21.2	0	0	0	0
RP11-3L23.2	0	0	0	0
RP11-3M1.1	0	0	0	0
RP11-3M1.3	0	0	0	0
RP11-3N13.2	0	0	0	0
RP11-3N2.8	0	0	0	0
RP11-3P17.4	0.557763	0.531711	0.458987	0.559116
RP11-3P17.5	2947.31	3166.92	2719.24	3042.48
RP11-3P22.1	0.341424	0	0	0
RP11-3P22.2	0	0.120538	0	0
RP11-400D2.2	0	0	0	0
RP11-400D2.3	0	0	0	0
RP11-400F19.12	0	0.190497	0.208348	0
RP11-400F19.18	0.579379	0.11577	0.186831	0.392294
RP11-400F19.6	8.95321	9.469	6.62683	7.21977
RP11-400F19.8	1.24886	1.45402	0.579644	2.45549
RP11-400G3.3	0	0	0	0
RP11-400G3.5	0	0	0	0
RP11-400K9.1	0.333434	0	0	0.295872
RP11-400K9.2	0.0440152	0.0320624	0.036407	0
RP11-400K9.3	0	0	0	0.0129493
RP11-400K9.4	0.501634	0.393392	0.119431	0.255767
RP11-400L8.2	0.854163	0.207633	0.236215	0
RP11-400N13.1	0	0	0	0
RP11-400N13.2	0.19573	0	0.29934	0.162483
RP11-400N13.3	0	0	0	0.197088
RP11-400N9.1	0.489493	0.660395	0.495344	0.393006
RP11-401E14.2	0	0	0	0
RP11-401E14.3	0	0	0	0
RP11-401E5.2	0.506079	0.0923325	0.102807	0.563242
RP11-401E9.3	0.548041	0.398101	0	0
RP11-401F2.2	0	0	0	0
RP11-401F2.3	1.3557	0.765802	0.364825	0.245856
RP11-401F2.4	0	0	0	0
RP11-401G5.1	0	0	0	0
RP11-401H2.1	0	0	0	0
RP11-401I19.1	0	0	0	0
RP11-401I19.2	0.055043	0.0407449	0	0.0249754
RP11-401L13.4	0.819056	0.445647	0.171156	0.91523
RP11-401L13.7	0	0	0	0
RP11-401N16.2	0	0.313972	0.730828	0
RP11-401N18.1	0	0	0	0
RP11-401O9.3	0.936423	0.993389	0.31374	0
RP11-401O9.4	0	0	0	0
RP11-401P9.1	0	0	0	0
RP11-401P9.4	0.0478694	0.0700655	0.13792	0.0639171
RP11-401P9.5	0	0	0.0127419	0
RP11-401P9.6	0.106064	0.053909	0.113769	0
RP11-401P9.7	0	0.0182159	0.0221293	0.0709413
RP11-402C9.1	0.887432	0	0	0
RP11-402D21.2	1.56647	1.00319	0.458211	1.07094
RP11-402D21.3	0	0	0	0
RP11-402F9.3	0	0	0	0
RP11-402G3.3	0	0	0	0
RP11-402G3.4	0	0	0	0
RP11-402G3.5	0	0	0	0
RP11-402G3.6	0	0	0	0
RP11-402J6.1	0	0	0.136442	0
RP11-402J6.3	0.486135	1.04512	0	0.439623
RP11-402J7.2	0	0	0	0
RP11-402K9.1	0.147946	0.115003	0.181744	0.181819
RP11-402L1.11	0	0	0	0
RP11-402L1.12	0	0	0	0
RP11-402L1.4	0	0	0	0
RP11-402L5.1	0	0	0	0
RP11-402L5.2	0	0	0	0
RP11-402N8.1	0	0	0	0
RP11-402P6.11	0	0	0	0
RP11-402P6.12	0	0	0	0
RP11-402P6.13	0	0	0	0
RP11-402P6.2	0	0	0	0
RP11-402P6.3	0	0	0	0.67489
RP11-402P6.4	0	0	0	0.67489
RP11-402P6.5	0	0	0	0
RP11-402P6.6	0	0	0	0
RP11-402P6.9	0	0	0	0
RP11-403A21.1	0	0.0657843	0	0
RP11-403A21.3	0	0	0	0
RP11-403A3.1	0	0	0	0
RP11-403A3.2	0.327814	0	0	0
RP11-403A3.3	0	0	0	0
RP11-403B2.10	0	0	0	0
RP11-403B2.3	0	0	0	0
RP11-403B2.5	0	0	0	0.0600209
RP11-403B2.6	0	0	0	0
RP11-403B2.7	0.425123	0.149989	0	0.512667
RP11-403D15.1	0	0	0	0
RP11-403D15.2	0	0	0	0
RP11-403E24.1	0	0	0	0
RP11-403H13.1	0	0	0	0
RP11-403I13.10	0	0.315132	0.214032	1.24444
RP11-403I13.4	0	0	0	0
RP11-403I13.5	0.395969	0.214738	0.220223	0.32603
RP11-403I13.7	0.245108	0.418562	0.279676	0.314784
RP11-403I13.8	13.285495	9.034314	9.609158	7.914579
RP11-403I13.9	0.0790146	0	0	0.0708801
RP11-403N16.2	0	0	0	0
RP11-403N16.3	0	0	0	0
RP11-403N16.4	0.157797	0.163789	0.138057	0.239097
RP11-403N16.5	0	0	0	0
RP11-403P14.1	0	0	0	0
RP11-403P17.2	0.706084	0	0	0
RP11-403P17.3	0	0	0	0
RP11-403P17.4	0.416841	0.406737	0.544336	0.542165
RP11-403P17.5	0	0	0	0
RP11-403P17.6	1.63051	2.00797	1.9987	1.08887
RP11-404E12.1	0	0	0	0
RP11-404E16.1	2.21034	0.774428	0.786356	0.598309
RP11-404F10.2	0	0	0.119445	0.136131
RP11-404F10.5	0	0	0	0
RP11-404F10.6	0	0	0	0
RP11-404G16.2	0	0	0	0
RP11-404H14.1	0.426412	0.849893	0.324246	1.37024
RP11-404I7.1	0	0	0	0
RP11-404I7.2	0.231051	0.171962	0	0
RP11-404J23.1	0.262597	0.194196	0	0
RP11-404J24.1	0	0	0	0
RP11-404K5.1	0	0	0	0
RP11-404K5.2	0	0	0.0265252	0
RP11-404K5.3	0	0	0	0
RP11-404K5.4	0	0	0	0
RP11-404L6.2	0.349959	0.531248	0.302058	0.345679
RP11-404O13.1	0	0	0	0
RP11-404O13.4	0.269697	0.196336	0	0
RP11-404O13.5	0.66428	0.503405	0.58508	0.608128
RP11-404P21.1	0	0	0	0
RP11-404P21.3	0	0.110826	0.253744	0.136102
RP11-404P21.5	0	0	0	0
RP11-404P21.6	0	0	0.0456114	0
RP11-404P21.8	0	0.211061	0.247065	0.0646217
RP11-404P21.9	0	1.5063	0	0
RP11-405A12.1	0.070352	0.155994	0	0.0629987
RP11-405A12.2	0.149016	0.115974	0	0.133315
RP11-405F3.2	0	0	0	0
RP11-405F3.4	0	0	0	0
RP11-405F3.5	0	0	0	0
RP11-405K6.1	0	0	0	0
RP11-405L18.4	0.512141	0.446382	0.75636	0
RP11-405M12.2	0.272674	0.160655	0.312332	0.152093
RP11-405M12.3	0	0	0	0
RP11-405M12.4	0.510097	0.288871	0.538566	0.272886
RP11-405O10.2	0	0	0	0.0541262
RP11-405P11.1	0	0	0	0
RP11-406A20.1	0	0	0	0
RP11-406A20.5	0	0	0	0
RP11-406A9.2	0	0	0	0.133384
RP11-406D1.2	0.411093	0	0.114614	0.373918
RP11-406H21.2	0	0	0	0
RP11-406H23.2	0.330405	0.247152	0.539337	0.625028
RP11-406H23.5	0.138182	0	0	0
RP11-406H4.1	0	0	0	0
RP11-406O16.1	0.379248	0.723332	0.219533	0.366586
RP11-406O23.2	0.305799	0	0	0
RP11-407A16.1	0	0	0	0
RP11-407A16.3	0	0	0	0
RP11-407A16.4	0	0	0	0
RP11-407A16.5	0	0	0	0
RP11-407A16.6	0	0	0	0
RP11-407A16.7	0	0	0	0
RP11-407A16.8	0	0	0	0
RP11-407B7.1	1.239103	0.600365	0.1647274	0.462242
RP11-407B7.3	0	0	0	0
RP11-407G23.1	0	0	0	0
RP11-407G23.2	0.221784	0.221347	0.123647	0.175588
RP11-407G23.4	3.00408	0.97825	0.474284	1.08419
RP11-407G23.5	0.387492	0.530798	0.467482	0.219268
RP11-407G23.7	0.749536	0.363968	0	0.695042
RP11-407H12.8	0	0	0	0
RP11-407N17.2	0	0	0	0
RP11-407N17.3	0	0.0365045	0	0
RP11-407N17.4	0.648064	0.775797	0.553039	0.773576
RP11-407N17.5	1.5479503	3.08791	1.38828	1.34098
RP11-407N8.4	0	0	0	0
RP11-407N8.5	0	0	0	0
RP11-407N8.6	0.279002	0	0	0
RP11-407P15.1	0	0	0	0
RP11-407P15.2	0.0899005	0.130108	0	0
RP11-407P18.1	0	0.0378467	0	0.0458741
RP11-407P2.1	0.902588	0.363836	0.313381	2.08346
RP11-408A13.2	0	0	0	0
RP11-408A13.3	0	0	0	0
RP11-408A13.4	0.482521	0.177558	0.266789	0.21699
RP11-408B11.2	0.802164	0.36591	0.676325	0
RP11-408E1.1	0	0	0	0
RP11-408E5.4	0	0	0	0
RP11-408E5.5	0	0	0	0
RP11-408E5.6	0	0	0	0
RP11-408E5.8	0	0	0	0
RP11-408H1.3	0	0.0189455	0	0.0231279
RP11-408H20.3	0	0	0	0.0653503
RP11-408I18.9	0	0	0	0
RP11-408J6.1	0	0	0	0
RP11-408N14.1	0.701148	0.776619	0	0.636639
RP11-408O19.5	0.689987	0	0.373156	0.204572
RP11-408P14.1	29.3887	27.6493	26.446	28.4013
RP11-409C19.2	0.0922036	0.10137	0.0381349	0.0824343
RP11-409I10.2	0.166236	0.243371	0	0.148566
RP11-409K15.1	0	0	0	0.107804
RP11-409K20.6	0	0	0	1.03362
RP11-409K20.7	0	0.395174	0	0.487926
RP11-409O11.3	0	0	0	0
RP11-40A13.1	0	0	0	0
RP11-40A13.2	0	0	0	0
RP11-40B20.1	0	0	0	0
RP11-40C11.2	0	0	0	0
RP11-40C6.2	0	0	0	0
RP11-40E6.1	0	0.167612	0	0
RP11-40E6.2	0	0	0	0
RP11-40F6.1	0	0	0	0
RP11-40G16.1	0	0	0	0
RP11-40H19.1	0	0	0	0
RP11-40H20.4	0.428929	0	0.725231	0
RP11-40H20.5	0.449962	0.323411	0	0.203795
RP11-410C4.1	0	0	0	0
RP11-410C4.2	0	0	0	0
RP11-410C4.4	0	0	0	0
RP11-410C4.5	0.124346	0.0459242	0	0
RP11-410D17.2	0	0	0.0328036	0
RP11-410E4.1	0.0907994	0.0670956	0	0
RP11-410K21.2	0	0.267676	0	0
RP11-410L14.1	0.761477	1.14171	0	2.08517
RP11-410L14.2	10.2374	7.44062	2.8849	4.9763
RP11-410N8.1	0	0	0	0
RP11-410N8.3	0	0	0.467197	0
RP11-410N8.4	0	0	0	0
RP11-411A19.5	0.638086	0.430254	0.44775	0.260428
RP11-411B10.2	0.0881816	0.129025	0.442192	0.397367
RP11-411B10.3	0	1.30245	0	0
RP11-411B10.4	0.914439	0.765476	0.973428	1.05519
RP11-411B10.5	0	0	0	0
RP11-411B10.7	9.22807	6.25083	6.58089	6.70135
RP11-411B10.8	0	0	0.109808	0.119054
RP11-411B6.6	1.28586	1.06918	0.975916	1.11112
RP11-411G2.1	0	0	0	0
RP11-411G7.2	0	0	0	0
RP11-411G9.2	0	0	0	0
RP11-411H5.1	123.799	127.699	134.939	133.819
RP11-411K7.1	0.23786	0.232558	0.201459	0.0545641
RP11-412B14.1	0	0	0	0
RP11-412B14.2	0	0.122893	0	0
RP11-412D9.4	0.309556	0.315376	0.423182	0.224817
RP11-412H8.2	0	0	0	0
RP11-412H9.2	0	0	0	0
RP11-412P11.1	0.250252	0.183113	0.289601	0
RP11-413B19.2	0.115872	0	0.111786	0.235814
RP11-413E1.2	0	0	0	0
RP11-413E1.4	0	0	0	0
RP11-413E6.11	0.859097	0.624317	0.72345	0.769273
RP11-413E6.2	0	0	0	0
RP11-413G15.1	0	0	0	0
RP11-413H22.2	0	0	0	0
RP11-413H22.3	0.294199	0	0.240926	0.264425
RP11-413M3.4	0.11302	0.162724	0	0.0985778
RP11-413N13.1	0	0	0	0
RP11-413P11.1	0	0	0	0
RP11-414B7.1	0	0.096477	0	0
RP11-414C16.1	0	0	0	0
RP11-414C23.1	0	0	0	0
RP11-414H17.2	0	0	0	0
RP11-414H17.5	0	0.233587	0	0
RP11-414H23.2	0.699893	0	0.190048	0.610275
RP11-414H23.3	0	0	0	0
RP11-414J4.2	0.0849631	0.0652023	0.379989	0.359317
RP11-415A20.1	0	0	0	0
RP11-415C15.1	0	0	0	0
RP11-415C15.2	0.745658	0.887266	0.7342	0.560078
RP11-415C15.3	0	0	0	0
RP11-415D17.1	0.343788	0	0	0
RP11-415D17.3	0.268868	0.194839	0	0
RP11-415D17.4	0.303785	0	0	0
RP11-415F23.2	0.721769	0.176986	0.994241	0.865023
RP11-415F23.3	0.218329	0	0.540209	0
RP11-415F23.4	0.242415	0.356524	0.587598	0.637257
RP11-415G4.1	0	0	0	0
RP11-415H23.4	0	0	0	0
RP11-415I12.1	0	0	1.16202	0
RP11-415I12.2	0	0	0.0549721	0
RP11-415I12.3	0.449651	0.738289	2.06333	0
RP11-415J8.3	1.92311	1.766323	1.192525	1.750775
RP11-415J8.5	0.525117	0.577213	0.219308	0.471781
RP11-415J8.7	0.868122	0.631512	0.475773	0.512802
RP11-415K20.1	0	0.205213	0.23397	0
RP11-415K20.2	0	0.0361352	0	0.0445794
RP11-416A14.1	0	0	0	0
RP11-416A17.1	0	0	0	0
RP11-416H1.1	0	0	0	0
RP11-416H1.2	0.853025	0.920795	0.661967	0.657911
RP11-416I2.1	0.160059	0.232894	0.0895542	0.161568
RP11-416K24.1	0	0	0	0
RP11-416L21.1	0	0	0.273225	0
RP11-416L21.2	0	0	0	0
RP11-416N13.1	0	0	0	0.154066
RP11-416N2.3	0.239925	0	0.195393	0
RP11-416N2.4	0.632035	0.242923	0.327718	0.2333
RP11-416N4.1	0.353374	0	0	0
RP11-416N4.4	0	0	0	0
RP11-416O18.2	0	0	0	0
RP11-417B4.2	0	0.100318	0	0
RP11-417B4.3	0	0	0	0
RP11-417D4.1	0	0	0	0
RP11-417E7.2	0.451572	0.329946	0	0
RP11-417F21.1	0.425726	0.133732	0.0504337	0.164192
RP11-417F21.2	1.54414	0.561147	1.95812	1.38571
RP11-417J1.1	0	0	0	0
RP11-417J1.3	0	0	0	0
RP11-417J1.4	0	0	0	0
RP11-417J1.5	0	0	0	0
RP11-417J1.6	0	0	0	0
RP11-417J1.7	0	0	0	0
RP11-417J1.8	0	0	0	0
RP11-417L14.1	0.189384	0.184755	0.311048	0.281844
RP11-417L19.2	1.29855	1.59081	2.71337	4.00468
RP11-417L19.4	1.24977	0.893246	3.26919	4.27211
RP11-417L19.5	0.471333	0.580604	0.751938	1.17324
RP11-417L19.6	13.1602	10.2026	24.4764	21.2579
RP11-417N10.3	0	0	0	0
RP11-417N10.4	0.905511	0.872692	0.731016	0.000291076
RP11-417N10.5	2.19044	0	1.85179	0
RP11-417O11.5	0	0.425216	0	0.768002
RP11-417O18.1	1.30972	0.712133	0.658979	0.635034
RP11-417O18.2	0	0	0	0
RP11-417P24.1	0	0	0	0
RP11-418B12.1	0	0	0.125099	0
RP11-418H16.1	0.14515	0	0	0.1333
RP11-418I22.2	0	0	0	0
RP11-418I22.3	0	0	0	0
RP11-418J17.1	6.3737545	7.0597169	6.5587949	4.838491
RP11-418J17.3	0	0	0	0
RP11-419C19.1	0	0	0	0
RP11-419C19.2	0	0	0	0
RP11-419C19.3	0	0	0	0
RP11-419C23.1	0	0	0.144328	0.308385
RP11-419C5.2	6.24115	7.33139	5.95186	9.62813
RP11-419C5.3	0	0	0	0
RP11-419I17.1	0	0	0.043974	0.0242373
RP11-419J16.1	0	0	0	0
RP11-419K12.1	0	0	0	0
RP11-419L20.2	0	0	0.305883	0
RP11-419L4.1	0	0.176818	0	0
RP11-419L9.1	0	0	0	0
RP11-419M24.1	0	0	0	0
RP11-419M24.2	0	0	0	0
RP11-419M24.4	0	0	0	0
RP11-419M24.5	0.901513	0	0	0
RP11-419N10.5	0	0	0	0
RP11-419N10.6	0	0	0	0
RP11-41L14.1	0	0	0	0
RP11-41O4.1	0.25958	0.382094	0	0.351225
RP11-41O4.2	0.388061	0.478694	0.356231	0.572526
RP11-420A21.1	0	0	0	0
RP11-420A23.1	2.057021	2.055665	1.130608	1.590525
RP11-420A6.2	0	0.206616	0	0
RP11-420B22.1	0	0	0	0
RP11-420B22.2	0	0	0	0
RP11-420C9.1	1.7249	1.25367	1.45823	0
RP11-420H19.1	0	0	0	0
RP11-420H19.2	0	0	0	0
RP11-420H19.3	0.43961	0.319672	0.742366	0.39405
RP11-420J11.1	0	0	0	0
RP11-420J11.2	0	0	0	0
RP11-420K10.1	0.0879232	0	0	0
RP11-420K14.1	0	0	0	0
RP11-420K14.2	0.3064	0	0.131181	0.276597
RP11-420K14.3	0	0	0	0.140755
RP11-420K14.6	0.312504	0.631046	0.356758	0.0646109
RP11-420K14.8	0.479832	0	0	0
RP11-420K8.1	0	0.3524	0	0
RP11-420L9.2	0	0	0	0
RP11-420L9.4	0	0	0	0.502514
RP11-420L9.5	0.185534	0.112581	0.0834185	0.0551749
RP11-420M1.2	0.323742	0	0	0
RP11-420N3.2	0.233497	0.178303	0.584416	0.369243
RP11-420N3.3	0.430192	0.0277622	0	0.235919
RP11-420O16.1	0	0	0	0
RP11-420O16.2	0	0	0	0
RP11-421B23.2	0	0	0	0
RP11-421E14.2	0.28817	0.218145	0.234374	0.184203
RP11-421E17.4	0	0	0	0
RP11-421F16.3	6.58756	6.67934	5.76936	4.82274
RP11-421H10.2	0	0	0	0
RP11-421K23.1	0	0	0	0
RP11-421L21.2	0.367972	0.270721	0.309095	0.504188
RP11-421L21.3	2.06784	1.751511	4.191673	2.765851
RP11-421M1.8	1.089026	0.901511	0.373307	1.124924
RP11-421N10.1	0	0	0	0
RP11-421N8.1	0	0	0	0
RP11-421N8.2	0	0	0	0
RP11-421P23.1	0	0	0	0
RP11-421P23.2	0	0	0	0
RP11-422J15.1	0.107577	0	0.2468454	0
RP11-422N16.3	0	0.0205569	0.0701123	0.0252652
RP11-422P22.1	0	0	0	0
RP11-422P24.10	3.02804	3.4207	2.28384	4.10572
RP11-422P24.11	2.04544	1.69113	2.10013	1.79325
RP11-422P24.12	4.91108	3.74131	3.44755	3.63491
RP11-422P24.9	1.19025	0.668373	1.00569	0.533398
RP11-423C15.3	0	0	0	0
RP11-423E7.1	0	0	0	0
RP11-423E7.2	0.0739227	0.0544918	0.0606096	0.132273
RP11-423F24.3	0.233719	0	0	0.41778
RP11-423G4.10	0	0	0.292491	0
RP11-423G4.8	0	0	0	0
RP11-423H2.1	2.45446	2.34176	3.55557	3.72797
RP11-423H2.3	15.52411	10.41671	8.371089	6.88667
RP11-423H2.4	0.975317	0.236828	0	0
RP11-423H2.5	0	0	0	0
RP11-423J7.1	0	0	0	0
RP11-423P10.2	1.22262	1.25258	1.00823	1.25827
RP11-424C20.2	4.52633	5.77454	8.58806	10.4164
RP11-424D14.1	0	0	0	0
RP11-424E7.3	0	0	0	0.0641688
RP11-424E7.5	0	0	0	0
RP11-424E7.6	0	0	0	0
RP11-424G14.1	0	0	0	0.0330628
RP11-424I19.1	0	0	0	0
RP11-424I19.2	0	0.112738	0.668172	0
RP11-424I3.1	0	0	0	0
RP11-424M21.1	0	0	0	0
RP11-424M22.1	0	0	0	0
RP11-424M22.3	0	0.281597	0.16463	0
RP11-424M24.3	0.161894	0.476847	0.82615	0.295851
RP11-424M24.5	0	0	0	0
RP11-424N24.2	0.946885	0.573734	0.662432	0.510922
RP11-425A23.1	1.82891	0.975597	0.688439	1.13097
RP11-425A6.5	0.0926463	0.105789	0.152286	0.22105
RP11-425D10.1	0	0	0	0
RP11-425D10.10	0.460752	0.334198	0.196584	0.207893
RP11-425D17.1	0.240453	0.710418	0.197462	0.429195
RP11-425D17.2	0	0.174283	0	0
RP11-425I13.2	0	0	0	0
RP11-425L10.1	1.71837	2.31845	0.658906	1.43126
RP11-425M5.7	1.44245	1.8416	1.50875	1.28886
RP11-425M5.8	0	0	0	0
RP11-426A6.5	0.966678	1.33334	1.12088	1.98336
RP11-426C22.1	0	0	0	0
RP11-426C22.4	0	0	0	0
RP11-426C22.5	0.116456	0.389382	0.611919	0.040942
RP11-426C22.6	0	0.438965	0.170899	0
RP11-426C22.7	0	0	0	0
RP11-426C22.8	0.426538	0.154917	0.358477	0
RP11-426D19.1	0.883804	0.932956	1.01831	0.610955
RP11-426J5.1	0	0	0	0
RP11-426J5.2	0	0	0	0
RP11-426J5.3	0.0958821	0.0175609	0	0
RP11-426K3.1	0	0	0.815855	0
RP11-426L16.10	0	0.498784	0.00987727	0
RP11-426L16.3	3.27518	2.30394	2.11392	3.72384
RP11-426L16.9	0.0780427	0.0285125	0.0322164	0.0348488
RP11-427E4.1	0	0	0	0
RP11-427G18.1	0	0	0	0
RP11-427J23.1	0.2359	0.261051	0.16171	0.191176
RP11-427L15.2	0.87455	0.517114	0.727492	0.793678
RP11-427M20.1	0	0	0	0
RP11-427P5.2	0	0	0	0
RP11-427P5.3	0	0	0	0
RP11-428C19.4	0	0.36778	0.842748	0
