7485_IG1_20200906	7485_IG3_20200906	7485_ZX2_20200906	7485_ZX3_20200906	7481_IG1_20200906	7481_IG3_20200906	7481_ZX2_20200906	7481_ZX3_20200906	7486_IG1_20200906	7486_IG3_20200906	7486_ZX2_20200906	7486_ZX3_20200906
SMIM2-IT1	0	0	0	0	0	0	0	0	0	0	0	0
SMIM20	281.00026	277.9999	297.99951	286	368	445.0003	521.00039	423.00038	301	358.00024	389.00031	378.00005
SMIM21	0	0	0	0	0	0	1	0	0	0	0	0
SMIM22	0	0	0	1.10894	1.00612	0	0	1	0	2	0	0
SMIM23	0	0	0	0	0	0	0	0	0	0	0	0
SMIM24	0	0	0	2	2	0	0	2	0	2	0	0
SMIM3	980	1073	659	742	959	1000	840	683	571	587	608	668
SMIM4	149.9206	155.5902	166.5239	173.3472	172.4239	182.6606	230.981	170.1556	190.87	130	142.3236	155.9658
SMIM5	2.04114	4.00688	4.02086	0	1	3.01856	1	7.11912	2.01208	1.00553	0	3.03141
SMIM6	3	0	0	0	0	0	0	1	0	1	0	0
SMIM7	1350.9013	1183.4042	1156.70049	1233.30893	1175.6949980194	1381.5842	1463.72503	1157.89756	1016.9995	1166.8854	1067.60284	1162.48238
SMIM8	77	60.00003	74	70	67.99999	72	94	68	55	65.99997	69.9999760254	79.00003
SMIM9	0	0	0	0	0	0	0	0	0	0	0	0
SMKR1	0	0	0	0	4	0	0	0	0	0	0	0
SMLR1	0	1	0	0	0	0	0	2	0	0	2	0
SMN1	1143.4118	1119.3693	814.7512	1035.3811	1010.1077	825.0511	938.928	819.60339	884.94559	843.3617176	719.57936	766.3823
SMN2	858.64526365	960.747000010727	877.27394015546	771.71078	413.892816	875.94788	703.0711	596.395290020131	397.0549	631.70469058	624.42013	592.61742
SMNDC1	1042	1098	761	758	710	940	798	684	602	838	604	611
SMO	123	122	21	23	138	156	57	48	204	226.781	65	60
SMOC1	28.00002	15	13	18.99998	471	593	605	460	36	39	29	25
SMOC2	0	0	0	0	0	0	0	0	0	0	0	0
SMOX	381.00024	385.999999	202.9998	221.0004	259.9999	298.99966	254	211	170.9999	190.9998	104	141
SMPD1	4773.999	4194.001	3257.0015	3524.005	4069.997	4799.004	4709.002	3945.002	3822.005	3857.003	3085	3364.004
SMPD2	89.8377	95.271	69.1037	46.6483	82.12	98.0176	76.5955	77.8992	78.2602	92.0782	68.671	69.8017
SMPD3	34.6483	25.2537	22	19.2519	3	1	3	3	2.999991839	10	8.18608	9
SMPD4	3063.4488	3042.5091	2431.848	2488.863	1926.841	2265.477	2230.2071	1894.096	1803.976	1893.095	1737.2919	1856.383
SMPD4P1	0	2.05884	0	2.05951	0	0	3.24461	0	2.04394	0	0	0
SMPD4P2	0	0	0	0	0	0	0	0	0	0	0	0
SMPDL3A	371.0002	361.0002	325.9996	339.9998	253.9997	333.9995	360.9997	280.0003	141.0002	198.9999	192.99969	243.9997
SMPDL3B	0	2.00026	0	0	1	3	1	0	0	0	0	0
SMPX	0	0	0	0	0	0	0	0	0	0	0	0
SMR3A	0	0	0	0	0	0	0	0	0	0	0	0
SMR3B	0	0	0	0	0	0	0	0	0	0	0	0
SMS	5096.5695	5000.9317	4577.7864	4341.5152	4737.3454	5931.7216	5568.7576	4505.5321	3352.7737	4032.98	3369.2335	3731.77633
SMTN	9559.4039	8104.98145	7207.97301	7051.0663	5206.47348	5884.71165	5171.3331	4349.53732	5183.5198	5492.0901	4625.13441	4793.8561
SMTNL1	0	0	0	0	2	0	1	0	0	1	0	0
SMTNL2	0	0	0	0	0	0	0	0	0	0	0	0
SMU1	2057.09	2170.01	1572.9	1572.21	1471.76	1764.75	1757.97	1378.39	1422.4	1588.3	1262.45	1438.36
SMUG1	360.527984665	316.41565	298.43346	305.75608	252.3627	273.14	265.3445	214.22057	262.35895	246.6053	273.13406	303.51472
SMUG1P1	0	0	0	0	0	0	0	0	0	0	0	0
SMURF1	2057.9311	1811.67	1531.3433	1560.3056	1273.9908	1600.66	1687.474	1354.1329	1539.5913	1615.1375	1421.33	1697.7066
SMURF2	15427.7	13665.3	13333.9	12551.9	3861.15	4786.91	3771.99	3081	5447.56	6667.71	4993.72	5276.83
SMURF2P1	57.5682	65.0877	39.2465	29.5387	44.7777	50.4569	44.4164	46.3158	66.0005	52.4403	56	58.9361
SMYD1	0	0	0	0	0	0	1	0	0	0	0	0
SMYD2	752	761	711	735	643	742	796	577	667	900	847	906
SMYD3	1279.0046	1145.0005	971.0002	1004.0002	520.0001	621.0003	760	627.9991	413.0004	444.0004	455.9999	498.0004
SMYD3-IT1	10.9012	8.28851	7.89883	5	1.04137	1	7.72851	2.63949	5	1.75633	2.11758	3.15786
SMYD4	332.494	343.722	360.729	343.324	208.322	256.339	282.207	210.276	203.758	250.021	227.273	274.747
SMYD5	792	738.99961	555	533	529	582	489.00022	445	448.00006	440	357.99954	390
SNAI1	386	374	294	312	483	462	648	467	280	285	253	234
SNAI1P1	0	0	0	0	0	0	0	0	0	0	0	0
SNAI2	2964.995	2870.0034	2157.0032	2373.0027	2907.0043	3666.0034	3679.999	3065.9957	1772.9964	2138.005	2018.999	2154.9963
SNAI3	20	13	10	12	10	16	16.5875	17	13	15	8	16
SNAI3-AS1	95.0088366	99.0535	103.05365	101.00618	72.00767	112.14008	139.48446	57.01667	86.06456	69.10611	73.1076	90.036925
SNAP23	2193.5285	2330.55222	1933.46729	2042.70602	1674.41743	2079.66358	2102.90481	1752.48296	1384.30552	1726.39917	1608.97712	1636.99644
SNAP23P	1	0	0	0	1	2	0	0	0	1	1	0
SNAP25	0	2.000003	0	0	7	24.99998	30	33	4	11	9	12
SNAP25-AS1	0	0	0	0	2	2	5	3.000001	1	0	2	0
SNAP29	1915.26	1832.96	1448.38	1545.67	1434.47	1670.73	1562.99	1346.09	1000.64	1204.58	1127.19	1101.8
SNAP47	589.607722313	623.1192	485.5187	537.8542	471.4031	540.28221	574.4713	503.2174	413.5097	484.3999	432.3685	536.9588
SNAP47-AS1	0	0	0	0	0	0	0	0	0	0	0	0
SNAP91	1	1	0	0	0	0	0	1	0	1	0	0
SNAPC1	1214.69	1205.73	943.261	893.415	789.448	1087.68	1006.03	815.181	918.346	1082.21	960.135	940.217
SNAPC2	624	604	472	457	560.9998	606	567	461	582	616	481	506
SNAPC3	2391.501	2340.307	2141.86832	2095.237	1809.026	2489.819	2214.8578	1868.902	1633.961	1988.76	1872.188	1875.775
SNAPC4	549	474	418	474	306	315	366	313	308	303	270	285
SNAPC5	162.49477	154.99971	151.02596	159.28312	190.04322	193.51204	206.00001	177.78308	190.68057	189.305984	217.78936	221.665557192
SNAPC5P1	0	0	0	0	0	0	0	0	0	0	0	0
SNAPIN	471	473	416.887	406	474	545	571	455	400	503	476	453
SNCA	0	0	0	0	0	0	0	0	0	0	0	0
SNCA-AS1	0	0	0	0	0	0	0	0	0	0	0	0
SNCAIP	112.00002	135.99987	85.9999429111	77.00002	7.0000035	20.00001	23.000046	13.0000278	14.999951	29.99996	19.0000460098508	22.99998
SNCB	3	2.000000941709	1	0	0	1	0	0	0	0	0	0
SNCG	56.00003	26	18.00004	20.99996	77.00002	100.99997	62.99997	53	15	19.00005	4	10
SND1	12000	10936	9720	10193	10529	12328	12669	10382	7923	8690	7875	8491
SND1-IT1	5	3	1	3	1	2	3	0	2	1	2	1
SNED1	1144.026	907.9452	670.94257	898.3648	1177.76213	1259.2813	1270.38132	1085.03631	935.3255317	1047.9522	1025.0105	954.7668
SNF8	1646.953	1606.957	1533.887	1522.953	1403.978	1760.994	1894.972	1459.976	1290.965	1377.989	1376.923	1500.983
SNHG1	558.99998	623.999493328	473.99969	577.00037	281.00008	334.00010776	303.00002	310.64037717	250.999463984	257.82844	242.000363	283.39053005
SNHG10	28.0974	21.4519	20.4343	26.8292	19.8082	25	23.0524	13	14	32	19	25
SNHG11	128.99999	142	84.0000468009	72.00004814	83.0001	86.99998	83.99995429857	70.00005	68.9999873	90.99998	48.99998	53.00002
SNHG12	159.30685	148.06715	121.0679	142.1806	69.00004	82.04329	78.02815	52.06283	55.09057	53.0281	67.12362	53.160802
SNHG14	1635.78562	1602.878141	1570.00154	1695.43161	1014.94345	1264.90632	1431.36371	1246.88373	891.479514	1130.42219	1294.34802	1305.8552314
SNHG15	214.00008151905	221	175.9999	197.00004	91.99998	118.00002	156.00004	125.16606	136	124.235474	143.00004072	133.00005
SNHG16	2404.7102	2515.2355	1874.59117	2167.77791	1803.10694	2088.57043	2211.9488	1879.96917	1495.70192	1691.13634	1420.8532	1410.756
SNHG17	253.80996	244	216.0104	241.0121	84.03122	83.02472	60.00836	44.99999	198.0773	163.208	154.10735	148.08749
SNHG18	418	459	278	350	406	457	414	325	243	244	218	264
SNHG19	69	53	41	44	50	38	27	20	52	50	30	33
SNHG20	94.5776	98.9451	55.8052	118.7092	55.43496	66.2454	47.7862	53.1353	90.4945	64.05	78.9003	98.4655
SNHG21	21.7760209	30.3548	16.8571	25.0535	15.60923	11.4525	14.8116	8.76597	12.4849	22.6336	13.6294	17.7462
SNHG22	0	1	0	0	3	0	1	1	0	1	5	0
SNHG23	245.1424	220.8678	199.12817	200.9537	151.5144	151.7554	199.0032	167.8389	179.28514	173.51368	178.2912	188.4517
SNHG24	62	64	57	63	34	27	41	38	43	38	45	49
SNHG25	5.18884	6	2.58794	5	3.88951	5	1	10	2.603	2	11	6
SNHG3	598.731	655.473	578.969	576.021	346.027	440.263	454.396	368.048	369.739	461.632	421.09	435.119
SNHG4	46.032	42.8525	36.2322	39.3532	17.4285	14.3727	17.3771	10.9191	17.1897	14.1106	26.0076	18.3756
SNHG5	2371.07892	2405.1722	2324.75502126018	2420.71867	327.77069	406.55755	431.90625	378.44845	222.37422	290.26678	234.4854207786	246.45928
SNHG6	553.50808	596.615	428.00046	496.73917	449.9956	540.83716	443	482.9949	439.433202	476.9969	394.99918	381.48041
SNHG7	351.2021	415.2165	236.3714	305.4986	216.6167	266.4905	270.6939	179.1051	167.248	188.2254	168.9744	160.0117
SNHG8	531.9995	601.0001	459.0007	426	552	657	611.001	504.9997	621.9999	608.9997	501.9998	504.0002
SNHG9	65.00002	37	32	49.99998	19	36	27	19.00002	17	23	21.99999	21
SNIP1	763.252	761.184	657.038	705.678	565.771	634.619	650.301	556.554	472.481	550.672	508.889	578.888
SNN	127	126	111	120	248	267	274	239	246	234	248	260
snoMBII-202	0	0	0	0	0	0	0	0	0	0	0	0
snoMe28S-Am2634	0	1	0	0	0	0	1	0	0	0	1	0
snoR1	2	0	1	0	0	0	0	1	0	0	1	0
SNORA1	3	7	7	2	5	2	4	8	4	4	3	3
SNORA10	2	1	1	0	3	0.5	3	0	2	0	1	5
SNORA11	6	7	8	9	6	5	11	8	1	5	4	4
SNORA11B	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11C	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11D	0.5	1	0.5	1	0	0.5	1	1.5	0.5	1	1	0.5
SNORA11E	0.5	1	0.5	1	0	0.5	1	1.5	0.5	1	1	0.5
SNORA12	3	3	0	0	1	3	0	5	0	1	2	1
SNORA13	1	1	0	0	2	2	2	1	0	0	1	0
SNORA14	0	0	0	0	0	0	0	0	0	0	0	0
SNORA14A	1	0	0	0	1	0	0	0	0	0	0	0
SNORA14B	4	7	7	1	4	8	11	8	2	6	5	9
SNORA15	0	2	0	2	0	0	0	1	0	0	0	3
SNORA16	0	0	0	0	0	0	0	0	0	0	0	0
SNORA16A	2	11	8	5	4	2	10	2	3	4	1	5
SNORA16B	0	0	0	0	0	0	0	0	0	0	0	0
SNORA17	0	0	0	0.343199016061	0	0	2	1.661863148546	2.58036185403	1.43493277136	0	0
SNORA18	3	1	6	5	1	5	7	3	3	7	9	2
SNORA19	0	0	0	1	0	0	1	0	0	0	0	0
SNORA2	8	10	6	6	8	13	4	8	3	7	4	4
SNORA20	3	0	1	5	0	1	0	6	0	0	3	1
SNORA21	1	3	6	7	2	4	3	1	7	2	3	1
SNORA22	2	2	2	1	1	0	1	3	1	0	0	1
SNORA23	3	2	3	3	1	1	2	2	1	3	3	0
SNORA24	2	5	6	1	1	7	1	1	3	1	3	1
SNORA25	0	2	1	2	1	0	0	0	0	0	0	0
SNORA26	1	1	0	2	2	5	2	3	0	1	0	0
SNORA27	3	4	8	7	4	5	5	1	4	4	5	1
SNORA28	0	1	0	0	1	0	0	1	0	0	0	0
SNORA29	2	1	5	3	1	1	4	0	0	2	0	3
SNORA2A	2	0	2	1	2	1	2	0	1	0	0	0
SNORA2B	1	0	0	0	0	2	0	2	0	0	0	0
SNORA3	0	0	0	0	0	0	0	0	1	0	0	0
SNORA30	2	0	0	0	0	0	0	0	1	0	0	0
SNORA31	0	2	1	0	0	3	1.16685	0	0	1.56315	1	0
SNORA32	0	0	0	0	0	0	0	0	0	0	0	0
SNORA33	7	6.80203	3	4	5	2	4	0	3	10	4	10
SNORA34	1	2	1	1	3	1	2	0	1	0	2	4
SNORA35	0	1	0	0	0	0	0	0	0	0	0	0
SNORA36	0	1	0	0	0	0	1	0	0	0	0	0
SNORA36A	1	0	0	1	0	0	0	0	0	0	0.5	0
SNORA36B	0	0	0	0	0	0	0	0	0	0	0	0
SNORA36C	1	0	0	0	0	0	0	0	0	0	0.5	0
SNORA37	0	1	0	0	1	0	0	0	1	0	0	0
SNORA38	0	0	0	0	0	0	0	2	1	0	2	1
SNORA38B	0	0	0	0	0	0	0	0	1	0	0	0
SNORA4	18	12	12	31	6	13	14	15	10	14	8	13
SNORA40	58	56.99998	47	50	30	48	46	38	37.00003	64.99997	45	34
SNORA41	1	2	3	6	6	2	1	1	0	4	5	1
SNORA42	0	0	0	0	0	3	0	0	1	1	0	1
SNORA43	0	0	0	0	0	0	1	0	0	0	0	0
SNORA44	6	12	7	5	3	2	2	1	9	3	6	2
SNORA45A	0	0	0	0	0	0	0	0	2.15953	0	0.700812	0
SNORA45B	0	1	3	0	5	0	4	2	0	0	0	0
SNORA46	4	1	2	4	1	1	1	0	1	0	1	0
SNORA47	0	1	0	2	0	0	0	0	0	0	0	0
SNORA48	5	4	3	6	3	1	6	3	8	4	9	8
SNORA49	2	1	3	0	1	0	1	0	0	0	0	2
SNORA5	0	0	0	0	0	0	1	0	0	0	0	0
SNORA50	0	0	0	0	0	0	0	0	0	0	0	0
SNORA51	1	5	8	6	3	5	4	0	1	4	1	0
SNORA52	3	5	2	4	3	1	4	1	2	4	0	1
SNORA53	3	0	2	1	4	3	5	3	2	4	3	2
SNORA54	1	0	0	2	0	0	0	0	0	0	0	0
SNORA55	4	4	4	2	0	5	0	1	0	4	2	2
SNORA56	0	0	0	0	0	0	0	0	0	0	0	0
SNORA57	2	5	0	5	3	0	2	1	2	1	0	2
SNORA58	4	9	1	3	2	1	3	2	3	1	6	1
SNORA59A	0	2.59432	0.745233	0	0	0	0.661423	0	0	0	0	0
SNORA59B	5	5.40568	3.25477	2	1	1	4.33858	4	3	1	4	5
SNORA5A	0	0	1	3	3	3	1	1	1	0	1	1
SNORA5B	2	1	2	0	0	1	1	0	1	0	1	1
SNORA5C	2	0	10	5	0	1	1	0	2	0	2	2
SNORA6	7	12	17	8	8	8	8	6	6	7	8	7
SNORA60	0	1	2	0	2	0	1	0	0	0	1	0
SNORA61	16	30	37	34	20	29	6	8	11	11	7	15
SNORA62	4	14	7	4	7	14	4	3	10	5	8	3
SNORA63	31	36	23	22	20	15	13	15	16	18	29	13
SNORA64	21	21	8	12	5	3.5	0	2	3	7	3	1
SNORA65	5	6	5	5	1	4	4	2	4	2	3	2
SNORA66	0	7	4	4	1	3	4	0	1	11	0	3
SNORA67	0.449858	0	0.58357	3	0	2.123458	4	0	4	1	2.31106	0
SNORA68	2	2	3	3	2	1	4	2	1	0	0	0
SNORA69	3	0	0	1	0	0	3	1	0	0	1	1
SNORA7	0	1	1	0	0	0	0	0	0	1	0	1
SNORA70	41	64	43	35	10	26	30.00004	17	17	25	22	20
SNORA70B	0	0	0	0	0	0	0	0	0	0	0	0
SNORA70C	0	0	0	0	0	0	0	0	0	0	0	0
SNORA70D	0	1	0	0	0	0	0	0	0	0	0	0
SNORA70E	0	0	0	0	0	0	0	0	0	0	0	0
SNORA70F	0	0	0	0	0	0	0	0	0	0	0	2
SNORA70G	1	0	0	0	0	0	0	1	0	0	0	0
SNORA71	0	4	3	2	1	1	6	4	2	0	1	2
SNORA71A	1	0	0	2	1	0	0	0	3	1	0	0
SNORA71B	2	4	9	10	0	2	3	1	2	3	0	4
SNORA71C	0	1	1	2	2	1	1	0	1	0	0	1
SNORA71D	0	0	0	0	0	0	0	0	0	0	0	0
SNORA71E	2	0	0	0	0	0	0	1	0	1	1	0
SNORA72	0	0	0	1	0	0	0	0	0	0	0	0
SNORA73	0	0	0	0	0	0	0	0	0	0	0	0
SNORA73A	0	0	0	0	0	0	0	0	0	0	0	0
SNORA73B	15	11	18	10	15	16	16	7.44376	15	8	15.6075	17
SNORA74	0	0	1	0	0	2	0	0	1	0	0	1
SNORA74A	0	0	0	0	0	0	0	0	0	0	0	0
SNORA74B	0	0	0	0	0	0	0	1	0	2	0	0
SNORA75	0	3	0	1	1	2	0	1	0	0	3	0
SNORA76	0	0	0	0	0	0	0	0	0	0	0	0
SNORA76A	0	2	3	1	0	2	1	1	0	1	1	0
SNORA76C	2.81116	0	1.41206	0	1.11049	0	0	0	1.397	0	0	0
SNORA77	5	6	6	12	7	1	3	4	3	4	2	4
SNORA78	0	0	0	0	0	0	0	0	0	0	0	0
SNORA79	2	0	1	0	1	0	0	0	1	0	0	0
SNORA7A	0	0.715884	0.764152	0	0.519484	0	0	0	0	0.124967	0	0
SNORA7B	2	0	0	0	0	0	0	0	0	0.124967	1	0
SNORA8	13.7895	7	12	13	6	8	7	11	4	12	12	19
SNORA80A	1	0	0	0	0	0	0	0	0	0	0	0
SNORA80B	1	0	0	0	0	0	0	0	1	0	0	0
SNORA80E	0	0	1	0	0	0	0	0	0	0	0	0
SNORA81	10.33108	27	12.78025	23	13	12.00164	14.09	15	12.1373	10	11	8.33348
SNORA84	0	0	0	1.32931	0	0	0	0	0	0	0	0
SNORA9	1	1	0	1	1	1	0	2.834	0	2.764557	0	2
SNORD10	5	1	5	8	2	3	4	6	3	5	0	4
SNORD100	3	2	7	7	1	7	6	1	1	8	3	5
SNORD101	5	0	2	8	1	3	2	4	2	4	0	4
SNORD102	3	4	1	1	3	4	2	0	3	7	8	3
SNORD104	2	2	6	6	2	0	4	5	1	3	3	1
SNORD105	0	0	0	0	0	0	0	0	0	0	0	0
SNORD105B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD107	0	0	0	0	0	0	0	0	0	0	0	0
SNORD108	0	0	0	0.177624	0	0	0	0	0	0	0	0
SNORD109A	0	0	0	0	0	0	0	0	0	0	0	0
SNORD109B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD11	0	1	2	1	0	0	0	0	0	1	0	1
SNORD110	8	4	4	6	1	6	5	3	6	2	1	0
SNORD111	0	0	0	0	0	0	0	0	0	0	0	0
SNORD111B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD112	0	1	0	2	1	0	1	1	0	0	0	1
SNORD113	2	0	2	1	1	0	2	2	1	3	1	0
SNORD113-1	0	0	0	0	0	2	2	0	1	0	0	0
SNORD113-2	0	0	0	0	1	0	1	0	0	1	1	0
SNORD113-3	11	5	4	9	1	3	5	5	1	16	19	8
SNORD113-4	10	4	13	14	4	4	8	7	2	5	8	7
SNORD113-5	0	0	0	0	0	0	0	0	0	0	1	0
SNORD113-6	0	0	0	1	1	0	0	0	0	0	0	1
SNORD113-7	0	1	0	0	0	0	1	0	0	0	0	0
SNORD113-8	2	0	0	0	0	0	0	0	1	0	3	0
SNORD113-9	2	0	0	0	0	0	0	0	1	1	1	0
SNORD114-1	8	3	4	3	7	1	5	6	1	6	7	4
SNORD114-10	1	4	4	5	2	1	3	2	1	1	2	2
SNORD114-11	0	0	0	0	0	1	1	0	0	0	0	0
SNORD114-12	0	0	0	0	2	0	0	0	0	0	0	0
SNORD114-13	1	1	2	0	2	0	1	3	1	0	0	0
SNORD114-14	0	1	0	0	0	0	0	0	0	0	1	0
SNORD114-15	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-16	0	0	0	0	0	0	0	0	1	0	0	0
SNORD114-17	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-18	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-19	0	0	0	0	0	0	0	1	0	0	0	0
SNORD114-2	1	0	0	0	0	1	0	0	0	0	1	0
SNORD114-20	2	2	5	3	1	1	0	0	0	1	1	0
SNORD114-21	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-22	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-23	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-24	0	0	0	0	0	0	0	0	0	0	0	1
SNORD114-25	0	0	0	0	0	2	2	0	0	0	0	0
SNORD114-26	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-27	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-28	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-29	0	1	0	0	0	0	0	0	0	0	0	0
SNORD114-3	2	0	2	2	0	1	0	0	1	1	1	0
SNORD114-30	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-31	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-4	0	0	0	1	0	0	0	0	1	0	0	1
SNORD114-5	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-6	1	5	1	1	0	1	0	0	1	1	1	0
SNORD114-7	0	0	0	1	0	0	1	0	0	0	0	0
SNORD114-9	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115	0	0	0	0	0	0	0	0	0	0	1	0
SNORD115-1	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-10	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-11	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-12	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-13	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-14	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-15	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-16	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-17	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-18	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-19	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-2	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-20	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-21	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-22	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-23	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-24	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-25	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-26	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-27	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-28	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-29	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-3	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-30	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-31	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-32	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-33	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-34	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-35	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-36	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-37	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-38	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-39	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-4	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-40	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-41	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-42	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-43	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-44	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-45	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-46	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-47	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-48	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-5	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-6	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-7	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-8	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-9	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-1	1	3	1	1	0	1	3	2	1	1	4	1
SNORD116-10	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-11	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-12	0	0	0	0	0	0	0	0	0	0	1	0
SNORD116-13	0	0	1	0	2	2	0	0	0	1	0	1
SNORD116-14	0	0	0	0	0	0	2.77728	0	0	0.0461768	0	0
SNORD116-15	0	0	0	0	0	0	0	0	0	0.0461768	0	3
SNORD116-16	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-17	0.53314	0	0	0.454607	1.22922	0.924572	0	0	0	0.0461768	0	0
SNORD116-18	0	0	0	0	0	0	0	0	0	0.0461768	0	0
SNORD116-19	0.53314	0	0	0.454607	1.22922	0.924572	0	0	0	0.0461768	0	0
SNORD116-2	1.02353	1	5.48224	2.32428	0	2.01314	6.74556	1.24917	1	0	6.20836	0
SNORD116-20	0	0	0	0	0	0	0	0.279643	0	0	0	0
SNORD116-21	1.06628	3.10859	6.09962	0.909214	2.45845	5.64815	0	5.42832	1.76921	0.230884	5.41424	4.13064
SNORD116-22	0	0.073942	0	0	0	0	0	0	0	0	0	0
SNORD116-23	0	0	0	0	0	0	1	1	0	0	0	0
SNORD116-24	4	4	7	7	0	1	4	2	1	4	4	0
SNORD116-25	0	0	2	2	0	0	0	0	0	0	0	0
SNORD116-26	0	0	0	0	0	0	1	0	0	0	0	1
SNORD116-27	2	0	0	0	0	0	0	0	1	1	2	0
SNORD116-28	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-29	1	0	2	1	0	1	0	0	0	0	0	0
SNORD116-3	0	1.66667	0.75	0.25	0	0.5	0.2	0.333333	0	0.333333	0.5	0.333333
SNORD116-30	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-4	6.16215	2.56227	4.26346	9.49057	13.1274	9.4907	12.2754	3	4.60289	4.135	3.97706	4.03514
SNORD116-5	0	0	0.75	0.25	0	0.5	0.2	0	0	1	0	0
SNORD116-6	0.0967782	1	2.65151	0.0145566	2.27237	1.98686	2.25444	3.75083	0	0	1.53387	6.5333
SNORD116-7	0	0	0.75	0.25	0	0.5	0.2	0	0	1	0	0
SNORD116-8	0	1.66667	1	0	0	0	0.2	0.333333	0	0.333333	0	0.333333
SNORD116-9	0	1.66667	0.75	0.25	0	0.5	0.2	0.333333	0	0.333333	0.5	0.333333
SNORD117	0	0	2	2	0	0	0	0	1	2	5	0
SNORD118	0.261006	0	1.35566	0	0	0.0014245	0.627761	0	0	0	0	0
SNORD11B	1	0	0	0	0	0	0	1	1	0	0	0
SNORD12	0	0	0	0	0	0	0	0	0	0	0	0
SNORD121A	0	1	0	1	0	0	0	0	0	0	1	0
SNORD121B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD123	7	4	0	4	0	0	0	1	0	4	0	2
SNORD124	0	0	1	0	0	1	0	1	0	0	1	2
