7485_IG1_20200906	7485_IG3_20200906	7485_ZX2_20200906	7485_ZX3_20200906	7481_IG1_20200906	7481_IG3_20200906	7481_ZX2_20200906	7481_ZX3_20200906	7486_IG1_20200906	7486_IG3_20200906	7486_ZX2_20200906	7486_ZX3_20200906
SPDYE5	0.4369855	0.711763	0.505756	0.2558253	0.2202963	0.1667829	0.3519561	0.1128564	0	0.3511699	0.74857	0.462986
SPDYE6	0.525023	0.391872	0.474001	0.46167	0.625291	0.492136	0.66459	0.487018	0.559421	0	0.712811	0.687058
SPDYE7P	0	0	0	0	0	0	0	0	0	0.0670131	0	0
SPDYE8P	0.0675311	0.0615802	0.0718901	0.141195	0	0.000124449	0.0675777	0.0556037	0	0	0.175962	0.0256199
SPDYE9P	0.0675311	0.0615802	0.6477561	0.141195	0.349054	0.289837	0.0675777	0.5302877	0.445381	0.399331	0.588287	0.2533099
SPECC1	6.562597	6.809234	5.334953	4.656291	5.721228	5.852587	5.100066	4.671348	4.209599	3.847485	3.0879858	3.434349
SPECC1L	30.29712	31.24969	23.58316	23.87179	28.5018	28.51115	23.10186	23.66292	25.23526	27.23448	24.31538	26.2324
SPECC1L-ADORA2A	0.291375	0.1982776	0.23643	0.406905	0.174344	0.16466	0.230526	0.2001652	0.245152	0.17545437	0.415664	0.478247
SPEF1	0.0627338	0.0320303	0	0	0.0798078	0.0330785	0.0308669	0.0358186	0.0878777	0	0.0891063	0
SPEF2	2.148574	1.971895	1.700944	1.596722593	0.6573992	1.0153794	0.773539	0.8668583	1.1999727	1.3260786	0.6219334	1.032217
SPEG	20.003939	16.866497	19.011007	18.212581	13.336675	10.749533	13.432075	13.262838	14.826048	15.7319	17.579716	14.652788
SPEM1	0	0	0	0	0	0	0	0	0.0774971	0	0	0
SPEN	17.019	16.9394	14.5954	13.3261	13.7569	13.8175	12.011	11.804	12.1692	12.6288	13.1992	14.9299
SPERT	0	0	0	0	0	0	0	0	0	0	0	0
SPESP1	0	0	0	0	0.127156	0.105099	0.14768	0.0568328	0.0700028	0.0646055	0.0709468	0.135194
SPG11	14.240819	13.02733655	13.719157	14.083212	12.574608	13.9016670245093	13.374391	13.706091	12.767942	13.442916	15.232233	15.165936
SPG20	34.384839	35.241872	30.836056	32.068443	37.528884	39.03626	29.30457	29.222694	33.238487	32.446653	30.011868	32.898801
SPG20-AS1	0.485332	0.327014	0.569326	0	0.401009	0	0	0	0	0	0.223685	0.21405
SPG21	57.143511	58.835565	60.252063	56.254113	59.94622	58.454394	53.36587	52.339016	44.88539	50.114465	47.927991	50.958527
SPG7	25.623463	25.424933	23.922884	23.818103	26.9843	26.521834	25.528984	23.99637	31.607027	32.475139	31.0861	32.294077
SPHAR	0	0	0	0	0	0	0	0	0	0	0	0
SPHK1	71.961522	80.1899383	73.6465539	67.33868	65.22121	63.5981017	63.444139	50.683142	57.84965	53.91378	48.528928	48.26856
SPHK2	8.401951	8.612977	7.951483	8.540028	8.214937	6.824136	8.0443711	8.528594	8.934589	7.463686	6.912619	7.366548
SPHKAP	0.00795508	0	0.00957112	0.0184204	0	0.00841861	0	0	0.0112045	0	0	0
SPI1	0	0.0441228	0	0.0993992	0	0.0991848	0	0	0	0	0	0.1318607
SPIB	0.0817649	0.210603	0.2562	0.296066	0.258105	0.130398	0.145266	0.0837429	0.262458	0.234866	0.286881	0.21622
SPIC	0	0	0	0	0	0	0	0	0	0	0	0
SPICE1	2.45881	3.30421	3.72826	3.94275	2.37953	2.66578	3.22565	2.86557	1.7336	2.14308	3.35889	3.09774
SPIDR	9.83632	10.77004	8.438279	8.17819	10.83773	10.928574	8.896422	8.4426272	6.594602	8.42916	6.45226	5.684742
SPIN1	54.5438	54.4991	53.3772	49.2184	45.8915	48.8448	43.0433	42.808	40.1197	48.0123	48.5089	50.2632
SPIN2A	0.2429113	0.11199	0.103357	0.430342	0.996209	0.4572369	1.0368984	0.661834	0.281482	0.309051	0.582791	0.317391
SPIN2B	6.103155	6.400069	7.29146	7.172227	7.51115	6.934906	6.211427	7.375766	6.672351	7.180366	7.106859	8.745385
SPIN3	3.21281	1.89123	3.29409	3.44908	3.07839	2.65781	2.92381	2.62893	2.20703	3.80521	4.31819	3.20546
SPIN4	1.980767	2.604429	2.860903	3.37407483	2.381788	2.93716000036609	2.790275	2.677725	1.741763	2.029006751	2.365306	2.89545104185
SPIN4-AS1	0	0	0	0	0	0	0	0	0	0	0	0
SPINK1	0.102729	0.0851492	0.193339	0	0	0.137741	0.15205	0	0	0.15103	0.211725	0.165853
SPINK13	0	0	0	0	0	0	0	0	0	0	0	0
SPINK14	0	0	0	0	0	0	0	0	0	0	0	0
SPINK2	0	0	0	0	0	0	0	0	0	0	0	0
SPINK4	0	0	0	0	0	0	0	0	0	0	0	0
SPINK5	0	0	0	0	0	0	0	0	0	0	0.0566535	0
SPINK6	0	0	0	0	0	0	0	0	0	0	0	0
SPINK7	0	0	0	0	0	0	0	0	0	0	0	0
SPINK8	0	0	0	0	0	0	0	0	0	0	0	0.317261
SPINK9	1.37711	0.474762	1.88829	0.825643	1.49537	0.922067	1.39869	1.71958	0.284848	0.203723	0.529798	1.75149
SPINT1	0.346046	0.2357404	0.0235297	0.0668545	0.0770881	0.30439	0.07593251	0	0.0808962	0.0496407	0.0641866	0.102571
SPINT2	1.713762	1.340423	2.58087	2.432557	5.05866	4.62136	5.17209	6.300339	5.15456	5.91428	7.04234	6.498994
SPINT3	0	0	0	0	0	0	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0	0	0	0	0	0	0
SPINT5P	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE1	37.200237	34.829731	34.305393	32.087599	27.2132	27.539595	22.386684	19.773517	29.32707	30.17266	26.21871	27.1203
SPIRE2	0.512507	0.616704	0.879166	0.417645	0.590066	0.479667	0.4546102	0.564597	0.42698	0.72247	0.749792	0.709081
SPN	0.16173	0.200032	0.214098	0.135695	0.198587	0.193944	0.215943	0.209821	0.141507	0.218177	0.218512	0.246706
SPNS1	26.52255	23.02371	22.794008	22.850229	24.05496523914	20.48615	18.904387	20.643255	24.408515	21.1984	22.73605	22.771174
SPNS2	0.104585	0.160342	0.145051	0.16753	0.0503737	0.0557476	0.103575	0.0299967	0.0366171	0.0505943	0.0560253	0.0357112
SPNS3	0	0	0	0	0	0	0	0.0253185	0	0	0	0
SPO11	0	0	0	0	0	0	0	0	0	0	0	0
SPOCD1	49.0955065	42.92899	41.293028	42.98163	30.152201	27.496947	24.053024	24.277163	23.522424	23.435627	18.3563045269	17.5302129
SPOCK1	90.9265	87.7237	92.289	92.6813	109.1701	112.0645	105.2583	107.6255	238.948	268.129	243.536	251.6642
SPOCK2	0.0265672	0.017045	0.0206154	0.00974111	0	0	0.0262284	0.00965646	0.0236412	0	0.0239281	0.0114468
SPOCK3	0	0	0	0	0	0	0	0	0	0	0	0.124748
SPON1	1.91322	1.44313	1.84654	1.78819	1.44206	1.71321	1.37642	1.00512	1.55124	1.50656	1.82044	1.56759
SPON2	147.364944	121.30216	105.329552	118.761292	19.59141411817	19.378101	16.25992	16.90950823226	6.53034	5.23403	3.47631000255089	3.274814
SPOP	31.57459	27.775873	35.58905	33.05079	36.13374	39.4049	37.59935	36.138767	39.218335	43.40918	42.009868	44.483201
SPOPL	8.98437	9.29424	8.12675	7.67161	8.2297	9.58519	7.36232	7.55976	7.7733	11.0855	9.10303	8.9007
SPP1	13.611221	11.991656	14.618942	15.014696	3.04194	2.310919	2.669349	2.19181	4.010164	3.76889	4.124253	3.977487
SPP2	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	25.0978	22.9669	24.4191	21.4158	30.9225	33.566	25.7712	25.8961	27.185	31.7293	31.0204	31.2525
SPPL2B	11.718133	10.04029	12.2761	11.60024	13.26913	12.467472	12.119231	11.94203	14.22589	12.71711	13.84126	12.100862
SPPL2C	0	0	0	0	0	0	0	0	0	0	0	0
SPPL3	11.9733	11.4726	10.4484	10.6923	12.6546	13.4128	11.5776	11.117	13.6766	14.5688	13.5674	14.0718
SPR	13.1196	14.7088	9.8153	11.3203	15.0143	11.7737	9.40675	9.49684	11.8732	14.3125	13.3938	11.1259
SPRED1	14.5394	14.7268	13.8779	13.8192	14.1236	15.2734	13.2837	13.1618	13.043	14.99	14.916	15.4519
SPRED2	28.467828	29.70011	28.865124	27.085959	19.989071	19.1534	19.4889	19.293585	26.058596	25.9904	28.217357	30.213599
SPRED3	4.8029994	3.3656295	3.6943614	3.476463	6.172638	6.251592	5.699112	5.50269	8.494391	7.777261	6.293609	7.926671
SPRN	2.32097	2.56267	1.57612	1.67062	1.5203	1.65063	0.889035	0.818831	2.79639	2.44121	1.98698	1.79005
SPRR1A	0	0	0	0	0	0	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2A	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2B	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2C	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2D	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2E	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2F	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0	0	0	0.177677	0	0	0
SPRR3	0	0	0	0	0	0	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0	0	0	0	0	0	0
SPRTN	9.194787	9.40178	10.978681	9.763142	6.354476	7.510469	7.327793	6.839431	9.635553	9.902156	10.46266	11.186248
SPRY1	0.632074	0.339682	0.68973	0.585143	1.17619	1.482212	1.603655	2.2284164	2.549393	2.44395	3.1714	3.22715500149226
SPRY2	34.72978	30.95981	27.00002	28.68711	35.46861	36.05049	27.03101	23.890032	42.788626	38.0640192	33.384806	33.24477
SPRY3	0.456648	0.447389	0.686629	0.527617	0.480012	0.49537	0.65341	0.488321	0.697744	0.680246	0.883076	0.959911
SPRY4	47.87662	42.88793	44.10611	43.66734	22.04087	21.21414	17.52793	16.67281	29.73298	31.19729	26.17466	26.26125
SPRY4-IT1	2.99882	2.71041	2.12359	1.655	0.648851	1.25887	1.49825	0.810965	1.35337	1.58585	2.55278	1.81939
SPRY4-IT1_1	0	0	0	0	0	0	0	0	0	0	1.92845	0
SPRY4-IT1_2	0	0	0	0	0	0	0	0	2.03134	0	0	0
SPRYD3	57.64425	46.5171	41.4947	44.66341131	61.65772	57.82578	49.240824	45.9136	53.03509	49.964302	45.12355	48.45852
SPRYD4	4.453095	3.628334	6.175811	5.737106	5.2849	5.550077	5.907371	6.430078	5.753442	6.240379	6.661437	6.111701
SPRYD7	28.782192	28.470013	25.311964	25.385462	18.611979	20.609079	17.985848	16.319326	16.368272	17.306238	18.845852	18.277779
SPSB1	5.97054407338	5.6078458	6.058685	4.98178	6.6042	6.243724	5.1736848	5.34822	4.922467	5.121596196	5.496669	5.524416
SPSB2	8.737521	7.704538	8.48113	7.034043	7.265363	7.052414	7.692935	5.992669	5.518952	5.118111	6.534816	7.144573
SPSB3	13.56415	13.93598	10.77696	12.42643	9.83714	8.8205	10.97252	11.20581	12.82248	11.01634	12.05564	12.91897
SPSB4	0.0494852	0.0168255	0.0202788	0.0192227	0	0	0	0	0	0.0212452	0	0
SPTA1	0	0	0.00797093	0	0	0	0.00643677	0	0	0	0	0
SPTAN1	173.81592016	155.2388095	182.34526955686	168.936692	180.321783	176.13991019	182.01072148	173.434697292067	182.4751137	185.3118116	201.100654091	226.1360516
SPTB	0.9827094	1.024553	0.861821	0.8416599	0.61195116686	0.692133944753	0.5996556	0.397529	0.420170751901	0.353907993357	0.367536	0.314691
SPTBN1	104.783184	93.657484	91.653221	89.7422532	130.862886	132.588538	113.35281	111.583049	118.672691	121.10566	131.230957	141.995509
SPTBN2	0.0824127	0.1477505	0.104897	0.0396708	0.105501	0.0526135	0.0489068	0.0260221	0.13863041	0.1699164	0.0709503	0.0596337
SPTBN4	0.4029420676497	0.27536	0.378305	0.2949474	0.241893	0.178652	0.2024887	0.2397029	0.4741953	0.5146170917344	0.4069952	0.4265167
SPTBN5	0.128104	0.142319	0.144144	0.105501	0.0631126	0.0242407	0.0411499	0.0346537	0.0369851	0.00486412	0.0483926	0.0206134
SPTLC1	98.0483	94.8269	102.9555	100.712	94.4438	93.22495	97.5915	91.6593	90.5014	98.0515	109.4911	111.1046
SPTLC1P1	0	0	1.37318	0	0	0	0	0	0	0	0	0
SPTLC1P2	0	0	0	0	0	0	2.58642	0	0	0	0	0
SPTLC1P3	0	0	0	0	0	0	0	0	0	0	0	0
SPTLC1P4	0	0	0	0	0	0	0	0	0.867127	0	0	0
SPTLC1P5	0	0	0	0	0	0	0	0	0	0	0	0
SPTLC2	50.7918	45.5725	53.2711	48.371	31.3923	32.2274	30.6807	28.2422	35.5441	37.799	39.6256	41.5288
SPTLC3	0.0834291	0.121661	0.0485024	0.0571063	0.114541	0.114566	0.115829	0.0908722	0.141307	0.0521548	0.173373	0.287719
SPTSSA	11.7269	12.277	11.7089	9.98012	11.4669	12.546	9.17619	8.73069	10.8616	10.6547	9.50142	9.06884
SPTSSB	0	0	0	0	0	0	0	0	0	0	0	0
SPTY2D1	24.0577	24.5328	24.8737	23.9409	23.6661	23.2711	21.6196	21.4413	20.2287	21.9969	23.6944	25.5173
SPTY2D1-AS1	1.32826	1.638427	1.487832	0.744379	1.954757	0.557138	0.725897	1.81504	0.800783	1.2656381	3.82544	2.269033
SPX	0.118804	0.0298881	0	0.0340403	0.0375714	0.0621456	0.0289886	0.0337872	0.0416947	0.0380486	0.167145	0.199235
SPZ1	0	0	0	0	0	0	0	0.040763	0	0	0	0
SQLE	86.5188	89.4977	72.0848	72.5147	52.46278	49.29676	37.80762	35.9329	50.2967	59.196	51.9826	51.35354
SQRDL	21.54294	19.5314	23.72475	22.4992	7.37161	6.66812	6.92501	8.23428	3.80227	4.10515	3.967963	4.12359
SQSTM1	206.65007	249.4589	131.5302	123.4592	269.8169	245.3311	179.9321	180.9005	187.9511	175.3558	127.0146	134.9651
SQSTM1P1	0	0	0	0	0	0	0	0	0	0	0	0
SRA1	32.2594	31.651	38.8434	37.7226	28.8263	28.4153	31.2937	29.9659	28.622	26.7857	30.5069	31.6771
SRBD1	9.16902	8.49038	10.3568	11.8392	8.71194	9.91492	10.6136	9.70007	8.38923	9.23571	11.1023	11.4806
SRC	20.89439	19.98466	13.85302	15.70177	23.7028	21.67002	18.49076	18.40288	20.732047	17.90363	14.605073	14.63104
SRCAP	17.07485	15.96525	15.91754	14.4444	15.77149	15.66787	15.24505	13.556	14.16516	14.63592	15.22642	17.40809
SRCIN1	0.00974197	0	0.0120052	0.0113577	0.016377	0	0	0	0.0273622	0	0	0.0133144
SRD5A1	9.6173	9.84392	9.44596	9.86228	8.3636	8.45581	8.81944	8.92854	12.2457	13.252	13.7646	13.7741
SRD5A1P1	0	0	0	0	0	0	0	0	0	0	0	0
SRD5A2	0.0121138	0	0	0	0	0	0.0119827	0	0	0	0	0
SRD5A3	7.79092	7.63598	8.07716	8.30196	6.07462	6.76004	6.80971	6.57916	7.57065	7.94392	8.6365	8.24598
SRD5A3-AS1	2.440162	1.1594990010409	1.6775396	3.5583223	1.05511	1.866725	1.9530063	1.45978	1.1685745191825	1.4894308	2.867149	2.119587
SRD5A3P1	0	0	0	0	0	0	0	0	0	0	0	0
SREBF1	9.423386	11.262137	10.658931	10.617619	9.92726	8.841443	11.85968	11.6119	6.45007	5.92586	7.748889	8.057697
SREBF2	40.02821	41.7442	36.763645	35.22295	27.724769	24.394267	25.044409	25.304	26.9954	26.273262	28.166	28.56605
SREK1	33.12445	32.93478	35.95518	34.79057	28.216623	34.53817	29.8183	29.33259	27.87703	31.73809	31.35024	33.22025
SREK1IP1	13.94001	14.7036	11.76945	10.46442	11.4232	15.14236	9.16753	9.55957	12.1488	18.7947	12.39941	11.89901
SRF	24.9234	25.1768	24.1147	23.0814	18.6233	18.2578	16.6262	15.6739	19.2773	20.6616	17.0219	18.5622
SRFBP1	10.7356	10.7092	9.84043	9.48619	8.80435	9.37108	7.5242	7.52673	7.94344	10.0617	7.91928	9.13524
SRGAP1	26.037669	24.4524482	29.266712	26.082375	18.776587	19.0000954	19.334224	17.989282	18.2315621	19.0667622	20.011339	20.450642
SRGAP2	21.52949	20.98058	23.6804	21.196446	24.66875	23.572628	23.258519	22.560586	28.60168	26.91446	24.590378	26.35341
SRGAP2-AS1	0.00484293	0.0458965	0.0265695	0	0	0	0	0	0.030478	0	0.0110679	0.0102527
SRGAP2B	14.03051	11.07162	14.44074	12.28983	13.38126	14.17183	18.08013	18.85633	5.85763	7.41504	7.85942	7.317957
SRGAP2C	8.20126	10.3017	9.76214	10.8318	8.344524	8.998134	8.192421	8.95218	8.4073462726	8.7271	12.24276	13.51709
SRGAP2D	6.3138	8.3921	6.37081	8.24102	3.9802	6.45716	5.58655	2.86645	6.21852	5.78221	5.75602	6.26106
SRGAP3	0.288353	0.083096	0.341769	0.320443	0.1420457	0.2472915	0.1187104	0.1909002	0.216756	0.2858053	0.427717	0.47955117797
SRGAP3-AS1	0	0	0	0	0	0	0	0	0	0	0	0
SRGAP3-AS2	0	0	0	0	0	0	0	0	0	0	0	0.11737
SRGAP3-AS3	0	0	0	0	0	0	0	0	0	0	0	0
SRGAP3-AS4	0	0	0	0	0	0	0	0	0	0	0	0.745138
SRGN	24.0384	19.6624	21.2849	19.7671	11.4728	11.6654	9.02575	8.05287	47.9833	55.0961	35.7227	38.5325
SRGNP1	0	0	0	0	0	0	0	0	0	0	0	0
SRI	126.643274	127.787885	109.581116	113.609031	109.244653	112.810607	83.781005	82.474562	110.875717	89.5535113	80.0570900949648	86.693093
SRIP1	0	0	0	0	0	0	0	0	0	0	0	0
SRIP2	0	0	0	0	0	0	0	0	0	0	0	0
SRIP3	0	0	0	0	0	0	0	0	0	0	0	0
SRL	0.0124495	0.132261	0.0356601	0.0132905	0.073427	0.0121457	0.0453041	0.0653734	0.0163445	0	0.0410164	0.0315444
SRM	157.425	156.662	150.699	150.428	167.601	154.424	143.713	138.69	162.514	152.683	141.098	140
SRMP1	0	0	0	0	0	0	0	0	0	0	0	0
SRMP2	0	0	0.0833361	0	0	0	0.0669039	0	0	0	0	0.0928156
SRMS	0.0322961	0.0331461	0.0397006	0	0	0	0	0	0	0	0	0
SRP14	303.783929	299.367338	315.19006	299.278119	387.040768	414.998018	369.85221	348.701	310.26308	312.368525	329.93494	330.4695
SRP14-AS1	2.01115	1.966173	2.725927	2.374594	2.226358	1.11911	0.570034	1.642423	2.569875	2.2708	1.634243	2.705568
SRP19	128.31997	135.43524	122.01058	119.74759	107.87388	124.32003	97.6025	95.59404	114.657705	123.50803	123.3757308503	126.68006
SRP54	103.9497	104.911299	118.4201	115.61287	99.98816	103.72637	99.47202	93.26806	90.27619	102.27286	112.3116	110.1334
SRP54-AS1	1.608165	1.856465	2.82466	4.522276	2.25705	1.369695	2.746075	2.51046	1.961399	2.436385	3.839223	1.74763
SRP68	73.76001	76.38354	59.462587	63.09315	74.36381	73.22739	52.93424	51.20136	66.81308	73.859374	58.07403	63.930145
SRP68P1	0	0	0	0	0	0	0	0	0	0	0	1.17726
SRP68P2	1.86756	0	0	0	0	2.73522	0	0	0	0	0	0.935571
SRP68P3	0	0.690001	0.803405	0	0	0.479274	1.51477	0.356228	0.856123	2.20965	4.48233	3.32991
SRP72	125.25902	123.99051	119.1228	120.68548	91.70701	102.74952	85.8999	89.625	111.73765	122.76127	109.52619	114.8585
SRP72P1	0	0	0	0	0	0	0	0	0	0.0471185	0	0
SRP72P2	0	0	0.0384527	0	0	0	0	0	0	0	0	0.0427077
SRP9	222.00996	242.506	237.80183	214.9118	215.56142	247.72688	193.0942	205.9142	214.44200117725	250.43858	259.67711	220.1865
SRP9P1	31.7378	18.0059	2.45537	26.2464	42.5468	12.1806	36.5166	49.8745	52.6271	0	0	26.9789
SRPK1	28.14961	27.738235	22.15528	20.572514	22.38718	22.755629	13.506567	13.40891	20.836928	24.95284	17.147104	17.043
SRPK2	38.323091	40.08646	31.43604	31.94947	36.07113	36.40293	29.229601	26.74354	38.87103	44.32327	37.098303	37.41707
SRPK2P	0	0	0	0	0	0	0	0	0	0	0	0
SRPK3	0.3745188	0.0957293	0.134649	0.2643077	0.781663	0.5040863987	0.277667	0.421464150752	0.0806536	0.073874	0.227131	0.1174481
SRPR	139.92642	130.784741	140.280979	137.031293	167.66121	152.723627	152.822746	144.935423	160.279637	153.520982	155.854282	157.825147
SRPRB	74.0003	70.4731	80.1948	79.5175	75.7238	74.2492	80.4508	72.4369	57.0077	57.8056	62.5142	64.1192
SRPX	39.84996	37.10751	42.626713	44.73408	32.333963	34.172897	39.158388	38.937338	27.479849	29.50315	33.853445	32.128195
SRPX2	47.7327	41.4488	51.1433	44.481	23.9216	24.2078	27.6199	25.7048	14.8632	16.7632	18.6222	20.3114
SRR	6.15212	6.08605	3.95459	4.47658	9.60329	10.9453	5.37524	6.22588	5.74813	5.11218	3.79116	3.41734
SRRD	15.22128	15.42622	16.76173	16.25108	17.02994	17.49607	13.29366	12.43035	15.77453	14.76825	15.32495	13.87024
SRRM1	39.8684	44.998	39.6073	43.2544	38.6219	39.0906	33.7781	34.0394	36.1472	37.7217	36.2238000012768	37.3625
SRRM1P2	0	0	0	0	0	0	0	0	0	0	0	0
SRRM1P3	0	0	0	0	0	0	0	0	0	0	0.0276595	0
SRRM2	99.091032	101.221962	95.94872	89.319204	90.49471	92.891847	87.012854	81.44296	86.276026	85.518521	89.922105	97.19669
SRRM2-AS1	0.381019	0.784245	0.6065652	0.6299375	0.6473041	0.351622	0.363339	0.2455292	0.4512925	0.6215491	0.347299	0.599311
SRRM3	0.247612	0.27871	0.121817	0.129548	0.444642	0.433777	0.477299	0.425111	0.452317	0.352237	0.265471	0.490101
SRRM4	0.0285436	0.00690048	0.0212478	0.0200974	0.0215835	0.00608638	0.011175	0.019356	0.0482088	0.0291379	0.0756029	0.0404283
SRRM5	0.0859926	0.0440483	0.108505	0.0996823	0.0517328	0.139553	0.0436334	0.0996676	0.0624208	0.0556766	0.062567	0
SRRT	39.3234100019999	39.55127	40.191882	37.364155	40.93663	37.603621	32.351459	31.34242	37.950384	37.2632827	34.537630145585	35.60949
SRSF1	154.540787	154.277625	150.686213	160.28961	136.870888	141.606185	124.324559	115.918052	113.751355	130.697044	115.1534	120.362373
SRSF10	90.58181	87.41601	96.88766	98.03413	83.913769	82.48626	73.21149	66.822577	74.67335	85.3618	79.55712	83.74173
SRSF10P1	0.21144	0.106645	0.126532	0	0	0.107904	0.205153	0	0	0	0	0
SRSF11	63.2522	70.9532	63.41874	63.1382	56.68385	61.8521	52.0559	50.66277	54.06023	63.38697	60.2373	52.20119
SRSF12	0.175929	0.120044	0.124642	0.134005	0.0714817	0.0467145	0.110608	0.0711421	0.107386	0.245598	0.115823	0.203302
SRSF1P1	0	0	0	0	0	0	0	0	0	0	0	0
SRSF2	121.71557	116.718824	131.08998	131.52826	103.29228	103.290595	92.6156	92.99874	89.12387	93.430615	90.50978	89.13984
SRSF3	100.4358	108.0185	100.7804	106.779	129.3562	135.8655	108.54	107.7461	122.9777	134.2681	125.9868	140.1878
SRSF4	41.8959	46.7342	40.8535	37.4627	39.9161	41.4461	34.6646	28.7742	38.8559	38.3098	34.9514	35.899
SRSF5	118.582688	146.991024	131.756842	150.8374235	120.631125	109.450486	99.999606	100.315496	110.061036	102.520268	101.518085	102.929505
SRSF6	59.7183	64.2892	62.7776	67.8054	51.7454	54.4692	47.5529	45.9674	52.1215	53.25	54.3432	56.5537
SRSF7	68.13381	70.85389	70.07974	73.98205	77.77831	74.85797	59.9601	61.17616	73.1988	74.28705	74.21776	82.67598
SRSF8	14.9752	13.7206	15.7223	17.2996	15.8406	16.4152	17.0191	17.5541	16.6963	17.9755	21.5938	20.6421
SRSF9	138.382	137.148	136.839	137.363	145.075	145.027	134.252	121.657	145.021	148.496	140.71	138.747
SRSF9P1	0.536779	1.64409	0.488338	1.23599	1.01411	0.687424	0.65614	0.765016	0.946887	0.175699	0	0.182988
SRXN1	78.2372	83.1075	60.1458	57.5994	65.8232	60.5301	46.2055	43.2475	62.3608	60.4763	45.6637	50.4737
SRY	0	0	0	0	0	0	0	0	0	0	0	0
SS18	53.74682	55.68879	49.471	50.5877	43.62469	44.97355	39.32036	41.38398	47.3546	49.66592	48.24095	45.75722
SS18L1	5.999218	6.475541	6.42879	6.14919	3.597828	4.06424	4.298601	3.37305	4.288651	4.9669	5.336591	5.090771
SS18L2	25.0554	25.31555	27.006319	27.184367	22.446245	21.827515	22.461844	24.549327	23.2353	24.8664	27.082	24.8518
SS18L2P1	0	0	0	0	0	0	0	0	0	0	0	0
SS18L2P2	0	0	0	0	0	0	0	0	0	0	0	0
SSB	149.24472	151.13282	135.1048	138.25578	119.46193	133.36436	97.56538	92.69103	137.50199	167.43114	141.52002	136.99959
SSBP1	221.08859	229.335	262.586994	249.354681	218.95045	233.622894	218.3717	208.337855	213.772147	219.63847	251.10519	260.643021
SSBP2	18.4837898	14.288373	14.1960456	15.65231	18.63273	17.700223	14.429075	12.364582	19.089949	20.399045	16.633977	17.385331
SSBP3	58.48813	60.180773	61.99906	58.45122	55.61812	54.11158	53.02334	47.847013	36.15008	37.178692	37.58019	36.73809
SSBP3-AS1	0.100317	0.345771	0.661737	0.3019	0.128081	0.254099	0.157903	0.137708	0.196719	0.180825	0.198619	0.298221
SSBP4	28.38686	35.32199	28.9593	33.529495	21.4579	24.066663	20.948782	18.50495	34.009333	32.5639	29.5102	34.98635
SSC4D	0.331573	0.184827	0.486724	0.497425	0.338355	0.10019	0.284022	0.239987	0.300605	0.455351	0.645301	0.709524
SSC5D	37.4309234	31.35266532	42.2160115	40.8264339	50.8698367	50.8490313	65.5943436	64.0302	46.1001946	41.1668637	58.2863	59.1869
SSFA2	79.44407	80.114785	63.28733	63.19735	50.4687	49.52832	36.638895	36.15394	72.46154	82.674477	69.786129	70.037777817
SSH1	27.960723	26.977392	29.35168	28.02544	22.166242	22.706116	23.49397	22.74329	20.122895	21.80596	21.616558	25.665339
SSH2	21.920958	20.492211	22.779443	18.17078	20.66196	22.115083	19.57542	20.19231	22.801801	22.20129	26.24446	23.472176
SSH3	5.088495	5.138678	4.435621	4.100831	6.424652	5.761715	4.910189	4.66727	6.954039	7.862757	6.068181	5.634893
SSMEM1	0	0	0.27633	0.065432	0.072092	0	0	0	0.0802706	0	0.0799318	0.0764972
SSNA1	49.613926	49.3017	43.35631	41.95861	46.44052	37.83008	39.361844	33.729162	47.282151	45.810627	38.815479	37.146393
SSPN	11.650013	10.94265	12.919606	13.8314	15.60566	12.83209	15.24106	14.585807	9.71792	13.3302	16.35056	16.483993
SSPO	0.00264429	0	0	0	0	0.0028457	0.00263807	0.00304605	0	0.00340994	0.00377903	0.0108813
SSR1	321.0976	306.07574	334.451181	335.700864	405.375493	409.521174	400.425469	378.496145	365.201968	367.514123	389.834514	411.893622
SSR1P1	0	0	0	0	0	0	0	0	0	0	0	0
SSR1P2	0	0	0	0	0	0	0	0	0	0	0	0
SSR2	313.60505	298.823233	345.980958	346.628443	400.861401	393.708153	384.038882	372.27572	307.37168	312.93138	305.738458	329.814089
SSR3	584.9881	547.73076	628.9812	568.09516	520.73508	524.09177	500.86792	476.27931	466.29717	452.82471	481.07303	491.06226
SSR4	215.797095	207.57719	224.042711	214.356942	268.643602	241.884738	265.6804584	237.224292	241.588176	226.89272	228.281333	238.038567
SSR4P1	1.228572	1.473083	1.975932	0.696522	1.270652	1.853163	1.093747	1.089577	0.852798	1.867618	0.92338	1.139599
SSRP1	49.7564	51.8434	53.2746	55.7281	47.8796	50.6774	43.9877	42.1578	41.4126	41.8201	38.8609	42.6126
